inventory_id,depot_id,item_code,item_name,item_category,quantity_in_stock,minimum_stock_level,maximum_stock_level,unit_cost_sar,supplier_name,last_restocked_date,expiry_date,batch_number,storage_location,condition,created_at
INV93896,DEP4,ITEM8181,Grease,Fluids,196,49,468,147.18,MAN Parts,2025-03-11T01:46:55,,BATCH-0552,Cold Storage,Good,2025-10-04T21:14:53.886174
INV26231,DEP4,ITEM3734,Tool Kit,Accessories,183,33,233,199.48,Mercedes Parts,2025-06-04T01:13:29,,BATCH-9360,Warehouse B,Good,2025-10-04T21:14:53.886232
INV71185,DEP1,ITEM8899,Brake Calipers,Brake System,91,26,474,434.74,OEM Supplier,2025-06-26T00:26:07,2027-01-10T00:26:07,BATCH-0963,Cold Storage,Poor,2025-10-04T21:14:53.886292
INV66016,DEP6,ITEM6329,Brake Calipers,Brake System,335,32,387,476.57,Total Oil,2025-02-13T07:03:01,,BATCH-6871,Hazardous Storage,Fair,2025-10-04T21:14:53.886351
INV78905,DEP3,ITEM2434,Oil Filter,Engine Parts,118,102,862,56.75,Mercedes Parts,2025-02-09T07:59:31,,BATCH-4241,Cold Storage,Fair,2025-10-04T21:14:53.886416
INV49461,DEP3,ITEM8605,Brake Discs,Brake System,275,20,366,199.78,Volvo Parts,2025-06-09T16:05:48,,BATCH-1861,Hazardous Storage,Good,2025-10-04T21:14:53.886474
INV98598,DEP5,ITEM7635,Wiper Blades,Accessories,150,23,246,245.65,Aftermarket Parts,2025-06-16T18:54:52,2028-02-09T18:54:52,BATCH-1221,Warehouse A,Good,2025-10-04T21:14:53.886534
INV87648,DEP2,ITEM8623,Timing Belt,Engine Parts,324,14,392,41.14,International Parts,2025-02-15T15:25:12,2027-03-03T15:25:12,BATCH-4556,Hazardous Storage,Good,2025-10-04T21:14:53.886595
INV83228,DEP5,ITEM9757,Brake Discs,Brake System,107,16,131,75.54,BP Components,2025-03-28T13:37:56,,BATCH-6740,Cold Storage,Good,2025-10-04T21:14:53.886661
INV20301,DEP5,ITEM2989,Brake Lines,Brake System,161,12,402,317.5,Total Oil,2025-05-25T07:04:18,,BATCH-0472,Warehouse A,Poor,2025-10-04T21:14:53.886721
INV37110,DEP4,ITEM6696,Starter Motor,Electrical,118,36,431,140.25,International Parts,2025-04-11T04:09:31,,BATCH-0644,Warehouse A,Good,2025-10-04T21:14:53.886777
INV36949,DEP3,ITEM7674,Wiper Blades,Accessories,172,30,263,305.37,Shell Lubricants,2025-03-03T05:10:49,,BATCH-8512,Warehouse B,Good,2025-10-04T21:14:53.886834
INV26311,DEP6,ITEM6622,Fuel Filter,Engine Parts,142,39,181,127.19,Local Supplier,2025-03-28T19:27:29,,BATCH-1787,Hazardous Storage,Poor,2025-10-04T21:14:53.886893
INV66733,DEP1,ITEM6270,Bulbs,Electrical,81,48,258,38.04,Scania Parts,2025-05-25T02:58:16,,BATCH-6732,Warehouse A,Good,2025-10-04T21:14:53.886956
INV56286,DEP4,ITEM8342,Brake Pads,Brake System,71,43,435,423.96,Shell Lubricants,2025-04-13T19:08:29,2028-02-01T19:08:29,BATCH-6977,Hazardous Storage,Good,2025-10-04T21:14:53.887027
INV79281,DEP3,ITEM8487,Brake Pads,Brake System,104,44,106,431.63,Local Supplier,2025-06-26T16:40:32,,BATCH-0717,Hazardous Storage,Good,2025-10-04T21:14:53.887086
INV61499,DEP1,ITEM5323,Brake Calipers,Brake System,104,42,107,152.35,Local Supplier,2025-03-11T23:33:21,,BATCH-4941,Hazardous Storage,Poor,2025-10-04T21:14:53.887143
INV85513,DEP4,ITEM1014,Coolant,Fluids,139,43,238,257.21,Local Supplier,2025-05-25T21:21:37,2027-08-03T21:21:37,BATCH-3045,Warehouse B,Fair,2025-10-04T21:14:53.887217
INV88949,DEP3,ITEM6479,Engine Oil 15W-40,Engine Parts,112,93,1807,68.9,International Parts,2025-04-04T12:48:02,2026-04-21T12:48:02,BATCH-4541,Warehouse B,Poor,2025-10-04T21:14:53.887281
INV51181,DEP3,ITEM3453,Battery 12V,Electrical,52,47,199,598.37,Aftermarket Parts,2025-04-10T23:09:59,,BATCH-0406,Warehouse A,Good,2025-10-04T21:14:53.887340
INV62876,DEP4,ITEM5491,Coolant,Fluids,401,32,456,320.06,MAN Parts,2025-06-03T01:14:07,,BATCH-5470,Warehouse A,Good,2025-10-04T21:14:53.887415
INV72141,DEP1,ITEM4407,Fuses,Electrical,47,37,106,66.16,OEM Supplier,2025-04-08T08:34:02,2027-03-26T08:34:02,BATCH-6890,Warehouse B,Good,2025-10-04T21:14:53.887487
INV82966,DEP4,ITEM7379,Inner Tube,Tires,94,37,121,436.74,Aramco Parts,2025-04-22T17:41:13,2027-05-05T17:41:13,BATCH-5768,Hazardous Storage,Fair,2025-10-04T21:14:53.887564
INV33148,DEP4,ITEM8063,Spark Plugs,Engine Parts,102,47,159,241.3,Local Supplier,2025-05-08T13:36:37,,BATCH-4752,Warehouse A,Poor,2025-10-04T21:14:53.887628
INV77471,DEP5,ITEM2623,Air Filter,Engine Parts,159,24,339,321.55,BP Components,2025-03-31T10:13:40,2027-11-22T10:13:40,BATCH-4600,Cold Storage,Good,2025-10-04T21:14:53.887700
INV56137,DEP6,ITEM1497,Tire 385/65R22.5,Tires,154,94,407,1472.43,Aftermarket Parts,2025-06-03T20:50:11,,BATCH-9620,Cold Storage,Good,2025-10-04T21:14:53.887763
INV82493,DEP2,ITEM4524,Grease,Fluids,265,17,330,167.66,Iveco Parts,2025-06-20T02:24:36,,BATCH-5004,Warehouse B,Poor,2025-10-04T21:14:53.887821
INV84291,DEP5,ITEM3643,Engine Oil 15W-40,Engine Parts,1053,175,1226,30.99,Aftermarket Parts,2025-05-08T15:03:06,2027-11-22T15:03:06,BATCH-8238,Hazardous Storage,Fair,2025-10-04T21:14:53.887884
INV35120,DEP5,ITEM2717,Seat Covers,Accessories,201,29,271,347.21,Shell Lubricants,2025-02-22T04:47:33,,BATCH-3698,Warehouse B,Poor,2025-10-04T21:14:53.887959
INV97157,DEP4,ITEM8014,Wiper Blades,Accessories,168,28,411,446.98,International Parts,2025-06-26T23:04:32,2027-05-27T23:04:32,BATCH-6848,Warehouse A,Good,2025-10-04T21:14:53.888022
INV72821,DEP1,ITEM7905,Engine Oil 15W-40,Engine Parts,222,110,642,19.23,Volvo Parts,2025-04-01T09:15:23,2027-07-19T09:15:23,BATCH-2736,Cold Storage,Good,2025-10-04T21:14:53.888085
INV15960,DEP5,ITEM8641,Brake Discs,Brake System,227,36,260,72.41,Volvo Parts,2025-06-09T19:14:53,2027-01-13T19:14:53,BATCH-2942,Warehouse B,Good,2025-10-04T21:14:53.888146
INV73530,DEP6,ITEM9217,Brake Fluid,Brake System,897,189,1444,60.67,BP Components,2025-05-24T17:16:46,,BATCH-6789,Warehouse B,Good,2025-10-04T21:14:53.888224
INV53803,DEP6,ITEM2024,Engine Oil 15W-40,Engine Parts,594,165,617,38.78,Total Oil,2025-04-19T20:03:47,2027-07-02T20:03:47,BATCH-8916,Warehouse A,Fair,2025-10-04T21:14:53.888285
INV33583,DEP5,ITEM2498,Oil Filter,Engine Parts,556,196,915,63.94,Iveco Parts,2025-04-16T06:04:05,2027-05-03T06:04:05,BATCH-3164,Warehouse B,Good,2025-10-04T21:14:53.888353
INV36949,DEP2,ITEM7287,Seat Covers,Accessories,282,33,393,426.49,Aramco Parts,2025-04-09T12:34:10,2026-06-13T12:34:10,BATCH-5327,Hazardous Storage,Good,2025-10-04T21:14:53.888416
INV70503,DEP2,ITEM3059,Grease,Fluids,438,11,448,327.77,OEM Supplier,2025-02-08T05:42:19,2027-05-07T05:42:19,BATCH-0973,Hazardous Storage,Good,2025-10-04T21:14:53.888486
INV90769,DEP2,ITEM3365,Mirrors,Accessories,168,45,250,146.69,Scania Parts,2025-03-19T10:29:11,,BATCH-3232,Cold Storage,Poor,2025-10-04T21:14:53.888546
INV88772,DEP1,ITEM9556,Wiring Harness,Electrical,102,39,126,263.24,Mercedes Parts,2025-05-07T13:34:41,,BATCH-0839,Hazardous Storage,Poor,2025-10-04T21:14:53.888604
INV72567,DEP2,ITEM6634,Power Steering Fluid,Fluids,852,132,1645,36.58,Total Oil,2025-03-05T02:41:58,2027-03-16T02:41:58,BATCH-1069,Cold Storage,Good,2025-10-04T21:14:53.888667
INV11504,DEP2,ITEM1658,Wiring Harness,Electrical,118,22,321,44.33,Aftermarket Parts,2025-05-07T01:39:42,,BATCH-2208,Warehouse A,Good,2025-10-04T21:14:53.888727
INV97915,DEP5,ITEM5090,Brake Calipers,Brake System,106,26,118,138.62,Local Supplier,2025-05-04T15:48:31,,BATCH-1293,Cold Storage,Good,2025-10-04T21:14:53.888787
INV55970,DEP2,ITEM5534,Coolant,Fluids,83,42,337,69.13,Iveco Parts,2025-04-29T02:50:45,,BATCH-2993,Cold Storage,Good,2025-10-04T21:14:53.888845
INV29828,DEP1,ITEM3210,Floor Mats,Accessories,88,34,170,41.32,Local Supplier,2025-06-07T15:06:58,,BATCH-4927,Warehouse B,Good,2025-10-04T21:14:53.888903
INV39992,DEP5,ITEM3380,Tool Kit,Accessories,275,10,334,454.69,BP Components,2025-04-07T13:42:24,,BATCH-4918,Warehouse A,Good,2025-10-04T21:14:53.889044
INV13303,DEP4,ITEM7674,Inner Tube,Tires,122,13,227,370.88,Chevron Parts,2025-02-22T21:04:24,,BATCH-9727,Hazardous Storage,Good,2025-10-04T21:14:53.889118
INV13008,DEP2,ITEM3433,Brake Fluid,Brake System,126,78,1832,45.29,BP Components,2025-06-02T00:43:16,,BATCH-5171,Hazardous Storage,Good,2025-10-04T21:14:53.889186
INV10655,DEP5,ITEM2924,Air Filter,Engine Parts,216,41,338,346.17,BP Components,2025-04-03T01:45:36,2026-09-01T01:45:36,BATCH-6984,Warehouse A,Good,2025-10-04T21:14:53.889256
INV13702,DEP4,ITEM6606,Wiring Harness,Electrical,203,42,427,345.83,Aramco Parts,2025-03-06T01:07:14,2027-05-26T01:07:14,BATCH-7153,Warehouse A,Good,2025-10-04T21:14:53.889328
INV64324,DEP4,ITEM6498,Tire 385/65R22.5,Tires,141,32,576,2096.11,Chevron Parts,2025-04-09T17:59:54,2026-05-19T17:59:54,BATCH-5611,Warehouse A,Fair,2025-10-04T21:14:53.889431
INV53216,DEP1,ITEM4320,Alternator,Electrical,77,42,154,35.81,Iveco Parts,2025-03-19T03:38:29,2026-09-09T03:38:29,BATCH-9040,Warehouse A,Good,2025-10-04T21:14:53.889505
INV71435,DEP6,ITEM7410,Power Steering Fluid,Fluids,299,176,894,67.42,MAN Parts,2025-02-05T00:19:46,2026-07-04T00:19:46,BATCH-5214,Hazardous Storage,Good,2025-10-04T21:14:53.889576
INV45526,DEP6,ITEM4636,Mirrors,Accessories,193,12,354,423.44,OEM Supplier,2025-04-20T16:32:02,2027-12-10T16:32:02,BATCH-2600,Cold Storage,Fair,2025-10-04T21:14:53.889646
INV74578,DEP5,ITEM1137,Engine Oil 15W-40,Engine Parts,526,145,554,69.69,Volvo Parts,2025-05-24T05:59:38,2027-06-21T05:59:38,BATCH-2487,Cold Storage,Good,2025-10-04T21:14:53.889718
INV25103,DEP3,ITEM6076,Seat Covers,Accessories,101,13,304,158.01,Total Oil,2025-03-11T18:11:35,,BATCH-1464,Warehouse B,Good,2025-10-04T21:14:53.889786
INV90244,DEP2,ITEM9823,Floor Mats,Accessories,277,18,415,185.03,Iveco Parts,2025-05-26T17:36:39,2027-01-02T17:36:39,BATCH-1202,Warehouse A,Good,2025-10-04T21:14:53.889857
INV33159,DEP3,ITEM4985,Grease,Fluids,133,36,206,107.53,MAN Parts,2025-04-01T09:37:08,,BATCH-1874,Hazardous Storage,Good,2025-10-04T21:14:53.889926
INV91972,DEP5,ITEM4443,Battery 12V,Electrical,213,44,218,412.98,Total Oil,2025-05-20T19:11:59,,BATCH-4087,Warehouse A,Fair,2025-10-04T21:14:53.890003
INV75115,DEP2,ITEM5922,Engine Oil 15W-40,Engine Parts,1803,175,1823,52.02,International Parts,2025-05-01T22:49:52,,BATCH-2105,Warehouse B,Good,2025-10-04T21:14:53.890062
INV97406,DEP5,ITEM3644,Bulbs,Electrical,192,46,295,460.23,Chevron Parts,2025-04-01T13:26:41,2027-04-02T13:26:41,BATCH-1813,Hazardous Storage,Good,2025-10-04T21:14:53.890122
INV68940,DEP4,ITEM4144,Coolant,Fluids,129,33,129,64.66,BP Components,2025-05-07T20:45:10,,BATCH-5587,Cold Storage,Good,2025-10-04T21:14:53.890182
INV45074,DEP4,ITEM2438,Wiring Harness,Electrical,170,17,220,168.58,Local Supplier,2025-06-27T22:26:29,2027-11-04T22:26:29,BATCH-8287,Cold Storage,Poor,2025-10-04T21:14:53.890242
INV79833,DEP3,ITEM4578,Tire 295/80R22.5,Tires,244,41,481,898.9,International Parts,2025-02-04T06:56:34,2027-06-06T06:56:34,BATCH-5613,Warehouse A,Fair,2025-10-04T21:14:53.890303
INV91817,DEP6,ITEM7485,Wiring Harness,Electrical,95,11,136,317.88,International Parts,2025-03-29T20:39:00,2027-10-13T20:39:00,BATCH-7442,Hazardous Storage,Poor,2025-10-04T21:14:53.890366
INV75841,DEP1,ITEM2274,Brake Pads,Brake System,254,20,323,321.06,Total Oil,2025-03-11T22:28:32,,BATCH-6682,Hazardous Storage,Good,2025-10-04T21:14:53.890426
INV16472,DEP1,ITEM8772,Fuel Filter,Engine Parts,63,18,198,427.35,Volvo Parts,2025-02-02T14:47:01,,BATCH-1588,Warehouse B,Good,2025-10-04T21:14:53.890484
INV43228,DEP4,ITEM2322,Wiper Blades,Accessories,47,12,124,402.84,Total Oil,2025-03-07T00:44:09,2027-08-05T00:44:09,BATCH-0623,Hazardous Storage,Good,2025-10-04T21:14:53.890543
INV20027,DEP1,ITEM3424,Transmission Fluid,Fluids,490,95,800,27.81,Scania Parts,2025-05-13T04:33:17,2028-02-29T04:33:17,BATCH-6150,Warehouse B,Good,2025-10-04T21:14:53.890605
INV54421,DEP3,ITEM3497,Wiper Blades,Accessories,347,48,370,490.09,Scania Parts,2025-04-07T02:56:19,,BATCH-9575,Warehouse A,Poor,2025-10-04T21:14:53.890663
INV14813,DEP1,ITEM2333,Brake Discs,Brake System,68,33,110,120.29,International Parts,2025-02-15T06:28:26,2027-12-11T06:28:26,BATCH-9251,Cold Storage,Good,2025-10-04T21:14:53.890723
INV21292,DEP3,ITEM1341,Floor Mats,Accessories,142,27,333,38.59,Iveco Parts,2025-06-26T02:31:39,,BATCH-7313,Cold Storage,Poor,2025-10-04T21:14:53.890782
INV13438,DEP1,ITEM9885,Fuel Filter,Engine Parts,46,28,182,40.15,International Parts,2025-04-12T07:10:38,2027-02-10T07:10:38,BATCH-7354,Warehouse A,Poor,2025-10-04T21:14:53.890843
INV31171,DEP5,ITEM8326,Starter Motor,Electrical,42,33,170,51.61,Chevron Parts,2025-06-15T00:04:26,,BATCH-3794,Hazardous Storage,Poor,2025-10-04T21:14:53.890902
INV60459,DEP6,ITEM5806,Valve Stems,Tires,108,21,197,424.56,Aftermarket Parts,2025-03-15T07:30:16,,BATCH-8526,Hazardous Storage,Good,2025-10-04T21:14:53.890959
INV80791,DEP6,ITEM2802,Brake Calipers,Brake System,273,23,305,284.23,International Parts,2025-05-22T00:45:32,,BATCH-7606,Warehouse B,Good,2025-10-04T21:14:53.891017
INV66821,DEP2,ITEM3125,Grease,Fluids,128,28,180,311.86,Local Supplier,2025-03-07T13:23:30,,BATCH-3980,Warehouse A,Poor,2025-10-04T21:14:53.891077
INV42132,DEP3,ITEM8901,Tire 315/80R22.5,Tires,73,56,294,2158.47,International Parts,2025-03-20T20:06:22,,BATCH-6571,Cold Storage,Good,2025-10-04T21:14:53.891136
INV48506,DEP2,ITEM5615,First Aid Kit,Accessories,20,15,452,145.62,Local Supplier,2025-04-08T21:03:05,,BATCH-8762,Warehouse A,Good,2025-10-04T21:14:53.891211
INV15064,DEP1,ITEM6625,Wiper Blades,Accessories,166,36,241,198.18,Aftermarket Parts,2025-02-03T04:06:37,2026-02-27T04:06:37,BATCH-4928,Hazardous Storage,Poor,2025-10-04T21:14:53.891272
INV47028,DEP6,ITEM7578,Oil Filter,Engine Parts,891,166,1024,71.63,International Parts,2025-05-10T03:26:18,2027-09-21T03:26:18,BATCH-7610,Cold Storage,Poor,2025-10-04T21:14:53.891333
INV21527,DEP1,ITEM5822,Grease,Fluids,46,17,358,81.51,OEM Supplier,2025-04-16T08:57:14,2027-02-25T08:57:14,BATCH-4207,Hazardous Storage,Good,2025-10-04T21:14:53.891395
INV47801,DEP3,ITEM5762,First Aid Kit,Accessories,280,49,476,437.21,OEM Supplier,2025-04-23T05:59:58,,BATCH-8612,Hazardous Storage,Good,2025-10-04T21:14:53.891454
INV43568,DEP3,ITEM7090,Coolant,Fluids,234,15,240,222.06,BP Components,2025-02-12T22:53:41,2026-10-19T22:53:41,BATCH-8134,Cold Storage,Good,2025-10-04T21:14:53.891513
INV80595,DEP3,ITEM1830,First Aid Kit,Accessories,349,35,444,94.56,MAN Parts,2025-06-06T02:13:08,2027-07-28T02:13:08,BATCH-8743,Warehouse B,Good,2025-10-04T21:14:53.891574
INV80441,DEP6,ITEM3743,Brake Lines,Brake System,144,19,147,147.23,BP Components,2025-03-10T11:15:55,,BATCH-5615,Warehouse A,Good,2025-10-04T21:14:53.891633
INV38088,DEP2,ITEM2922,Fuel Filter,Engine Parts,175,28,230,30.12,Aramco Parts,2025-05-22T13:12:00,,BATCH-8745,Warehouse B,Fair,2025-10-04T21:14:53.891691
INV98310,DEP6,ITEM2250,Seat Covers,Accessories,312,41,328,214.99,MAN Parts,2025-03-06T12:23:25,,BATCH-5152,Hazardous Storage,Poor,2025-10-04T21:14:53.891748
INV59934,DEP3,ITEM8880,Seat Covers,Accessories,160,18,334,385.55,Chevron Parts,2025-03-07T09:32:39,,BATCH-2954,Hazardous Storage,Fair,2025-10-04T21:14:53.891826
INV10802,DEP4,ITEM5053,Grease,Fluids,209,14,488,272.57,OEM Supplier,2025-02-04T02:16:12,,BATCH-0951,Warehouse B,Good,2025-10-04T21:14:53.891884
INV90571,DEP4,ITEM1194,Tool Kit,Accessories,115,27,158,151.09,Total Oil,2025-05-09T19:45:35,,BATCH-7811,Warehouse A,Fair,2025-10-04T21:14:53.891941
INV51845,DEP2,ITEM9309,Tool Kit,Accessories,27,12,289,139.15,Chevron Parts,2025-05-20T04:21:33,,BATCH-7524,Warehouse A,Good,2025-10-04T21:14:53.892005
INV16466,DEP1,ITEM6097,Tire 315/80R22.5,Tires,317,98,406,920.59,Aftermarket Parts,2025-05-15T07:48:57,2027-08-01T07:48:57,BATCH-0809,Cold Storage,Fair,2025-10-04T21:14:53.892065
INV58688,DEP5,ITEM2276,Brake Fluid,Brake System,214,99,653,44.23,Scania Parts,2025-02-04T07:41:11,2027-10-28T07:41:11,BATCH-5168,Warehouse A,Good,2025-10-04T21:14:53.892126
INV12952,DEP2,ITEM8144,Oil Filter,Engine Parts,730,160,1069,37.69,Mercedes Parts,2025-03-10T01:45:27,2027-03-15T01:45:27,BATCH-4022,Warehouse A,Fair,2025-10-04T21:14:53.892191
INV53848,DEP2,ITEM2399,Fuses,Electrical,200,13,496,224.12,International Parts,2025-04-12T10:58:18,,BATCH-0449,Hazardous Storage,Good,2025-10-04T21:14:53.892256
INV51640,DEP6,ITEM2989,Brake Calipers,Brake System,379,32,493,240.65,Iveco Parts,2025-04-08T12:31:56,2026-05-22T12:31:56,BATCH-5791,Hazardous Storage,Good,2025-10-04T21:14:53.892319
INV94645,DEP6,ITEM2356,Brake Lines,Brake System,225,35,442,378.47,Volvo Parts,2025-04-20T20:42:00,2027-07-27T20:42:00,BATCH-9463,Warehouse B,Good,2025-10-04T21:14:53.892380
INV15914,DEP6,ITEM2293,Oil Filter,Engine Parts,1123,157,1872,63.99,Chevron Parts,2025-06-08T13:15:24,2027-06-05T13:15:24,BATCH-4660,Hazardous Storage,Poor,2025-10-04T21:14:53.892443
INV34607,DEP3,ITEM6818,First Aid Kit,Accessories,206,19,283,421.03,Iveco Parts,2025-05-13T14:15:06,2026-10-16T14:15:06,BATCH-4031,Warehouse B,Good,2025-10-04T21:14:53.892505
INV56217,DEP6,ITEM9526,Coolant,Fluids,166,25,440,32.92,OEM Supplier,2025-03-12T18:56:30,,BATCH-7687,Cold Storage,Good,2025-10-04T21:14:53.892563
INV53203,DEP4,ITEM9831,First Aid Kit,Accessories,43,42,354,350.15,BP Components,2025-04-01T19:18:18,,BATCH-0125,Warehouse B,Fair,2025-10-04T21:14:53.892619
INV23103,DEP5,ITEM9376,Seat Covers,Accessories,218,19,279,337.54,International Parts,2025-05-12T05:22:04,,BATCH-3079,Warehouse B,Good,2025-10-04T21:14:53.892675
INV23457,DEP3,ITEM2030,Brake Lines,Brake System,48,38,286,30.23,MAN Parts,2025-02-02T05:43:55,,BATCH-1742,Warehouse B,Good,2025-10-04T21:14:53.892734
INV11204,DEP4,ITEM6427,Brake Fluid,Brake System,361,107,759,44.5,Aramco Parts,2025-03-22T02:18:06,,BATCH-4686,Cold Storage,Good,2025-10-04T21:14:53.892791
INV87026,DEP6,ITEM9975,Transmission Fluid,Fluids,611,108,1035,27.72,International Parts,2025-03-16T22:16:29,2026-10-07T22:16:29,BATCH-2648,Hazardous Storage,Good,2025-10-04T21:14:53.892851
INV10007,DEP2,ITEM9190,Brake Pads,Brake System,253,46,263,232.47,Mercedes Parts,2025-04-02T16:47:36,,BATCH-7379,Cold Storage,Good,2025-10-04T21:14:53.892910
INV97939,DEP5,ITEM1801,Engine Oil 15W-40,Engine Parts,900,109,1380,58.08,MAN Parts,2025-04-26T15:46:33,2028-03-14T15:46:33,BATCH-2328,Hazardous Storage,Good,2025-10-04T21:14:53.892969
INV47687,DEP4,ITEM9121,Brake Discs,Brake System,153,14,361,38.76,Total Oil,2025-04-05T09:54:45,2027-09-08T09:54:45,BATCH-2701,Warehouse B,Good,2025-10-04T21:14:53.893049
INV63314,DEP3,ITEM4585,Brake Lines,Brake System,136,22,450,217.9,Mercedes Parts,2025-05-04T11:20:00,,BATCH-9702,Warehouse B,Poor,2025-10-04T21:14:53.893110
INV16546,DEP1,ITEM9559,Starter Motor,Electrical,324,34,373,431.59,International Parts,2025-05-03T12:32:18,2026-12-25T12:32:18,BATCH-0591,Warehouse B,Poor,2025-10-04T21:14:53.893170
INV25019,DEP4,ITEM9846,Tire 295/80R22.5,Tires,218,20,228,1927.44,Iveco Parts,2025-06-03T19:32:07,2027-07-04T19:32:07,BATCH-8613,Warehouse A,Good,2025-10-04T21:14:53.893232
INV22187,DEP4,ITEM6410,Transmission Fluid,Fluids,270,104,746,45.25,Aftermarket Parts,2025-05-21T07:36:39,2027-06-20T07:36:39,BATCH-2376,Warehouse B,Good,2025-10-04T21:14:53.893293
INV83826,DEP2,ITEM8314,Air Filter,Engine Parts,239,19,309,39.3,Mercedes Parts,2025-04-22T13:32:06,,BATCH-8117,Cold Storage,Fair,2025-10-04T21:14:53.893353
INV90684,DEP2,ITEM2719,Air Filter,Engine Parts,364,21,393,189.15,OEM Supplier,2025-05-20T20:20:22,,BATCH-8308,Warehouse A,Good,2025-10-04T21:14:53.893419
INV56007,DEP4,ITEM2992,Brake Discs,Brake System,254,28,299,383.74,BP Components,2025-05-21T04:17:11,2027-12-17T04:17:11,BATCH-9328,Warehouse B,Good,2025-10-04T21:14:53.893479
INV44483,DEP2,ITEM4837,Hydraulic Oil,Fluids,604,65,1831,18.6,Total Oil,2025-04-13T14:01:01,2027-07-13T14:01:01,BATCH-3581,Hazardous Storage,Good,2025-10-04T21:14:53.893540
INV90684,DEP3,ITEM8909,Engine Oil 15W-40,Engine Parts,674,140,1085,51.37,Shell Lubricants,2025-05-28T17:16:30,,BATCH-7215,Hazardous Storage,Good,2025-10-04T21:14:53.893598
INV48665,DEP5,ITEM6902,Tire 315/80R22.5,Tires,297,97,393,1836.46,International Parts,2025-02-24T17:38:36,2027-01-14T17:38:36,BATCH-9093,Hazardous Storage,Poor,2025-10-04T21:14:53.893657
INV27995,DEP6,ITEM4599,Tire 295/80R22.5,Tires,278,45,773,1336.94,Shell Lubricants,2025-04-15T05:48:40,,BATCH-1668,Cold Storage,Good,2025-10-04T21:14:53.893715
INV75456,DEP6,ITEM9510,Fuel Filter,Engine Parts,78,32,228,51.84,Aramco Parts,2025-05-23T05:25:27,2027-05-11T05:25:27,BATCH-8123,Cold Storage,Good,2025-10-04T21:14:53.893775
INV37607,DEP5,ITEM8460,Grease,Fluids,241,23,312,317.73,International Parts,2025-05-09T06:49:00,2026-12-30T06:49:00,BATCH-1821,Warehouse B,Good,2025-10-04T21:14:53.893835
INV72751,DEP1,ITEM3624,Brake Fluid,Brake System,477,101,1100,29.71,Total Oil,2025-05-13T14:19:21,,BATCH-3563,Hazardous Storage,Good,2025-10-04T21:14:53.893892
INV40267,DEP4,ITEM2272,Hydraulic Oil,Fluids,844,96,1116,26.78,Chevron Parts,2025-05-30T09:46:19,2027-09-14T09:46:19,BATCH-3983,Warehouse A,Good,2025-10-04T21:14:53.893951
INV70476,DEP3,ITEM6633,Wiring Harness,Electrical,70,42,307,423.39,BP Components,2025-04-27T18:46:31,2026-05-09T18:46:31,BATCH-9453,Warehouse A,Poor,2025-10-04T21:14:53.894017
INV18340,DEP5,ITEM5275,Brake Lines,Brake System,60,11,500,115.8,BP Components,2025-05-29T02:12:37,,BATCH-6851,Warehouse A,Good,2025-10-04T21:14:53.894082
INV39063,DEP6,ITEM3778,Brake Calipers,Brake System,84,36,355,131.87,OEM Supplier,2025-05-05T16:23:33,2028-04-29T16:23:33,BATCH-8228,Warehouse B,Poor,2025-10-04T21:14:53.894143
INV80460,DEP2,ITEM7475,Brake Calipers,Brake System,85,23,226,360.04,Total Oil,2025-03-12T16:20:27,2027-07-01T16:20:27,BATCH-4969,Warehouse B,Good,2025-10-04T21:14:53.894204
INV15582,DEP3,ITEM7813,Floor Mats,Accessories,123,37,177,375.18,OEM Supplier,2025-05-15T13:03:47,2027-05-07T13:03:47,BATCH-1470,Warehouse A,Good,2025-10-04T21:14:53.894265
INV92398,DEP3,ITEM2981,Brake Discs,Brake System,29,24,286,393.15,Scania Parts,2025-05-10T19:07:18,,BATCH-7421,Warehouse B,Poor,2025-10-04T21:14:53.894322
INV36187,DEP4,ITEM8457,Power Steering Fluid,Fluids,763,96,1806,23.38,Scania Parts,2025-06-08T10:00:58,,BATCH-5370,Cold Storage,Fair,2025-10-04T21:14:53.894379
INV49042,DEP6,ITEM6146,Coolant,Fluids,61,19,129,392.65,Chevron Parts,2025-04-10T23:31:59,2027-09-25T23:31:59,BATCH-3550,Cold Storage,Good,2025-10-04T21:14:53.894438
INV83660,DEP4,ITEM3676,Tire 295/80R22.5,Tires,164,73,505,2347.44,Iveco Parts,2025-03-07T09:58:36,,BATCH-8652,Warehouse B,Good,2025-10-04T21:14:53.894497
INV40892,DEP3,ITEM7756,Battery 12V,Electrical,25,24,466,713.05,Chevron Parts,2025-03-31T13:49:37,,BATCH-7848,Warehouse A,Good,2025-10-04T21:14:53.894553
INV73536,DEP3,ITEM7842,Fuel Filter,Engine Parts,227,17,258,139.8,Chevron Parts,2025-05-05T01:38:43,,BATCH-7215,Cold Storage,Good,2025-10-04T21:14:53.894610
INV81091,DEP3,ITEM7232,Brake Fluid,Brake System,283,56,1560,44.84,Scania Parts,2025-05-03T15:50:02,,BATCH-3691,Warehouse B,Fair,2025-10-04T21:14:53.894674
INV57600,DEP3,ITEM9876,Fuses,Electrical,58,16,186,47.52,International Parts,2025-06-26T05:38:57,2028-03-02T05:38:57,BATCH-5972,Warehouse B,Good,2025-10-04T21:14:53.894734
