schedule_id,customer_id,vehicle_id,driver_id,scheduled_date,scheduled_time,delivery_window_start,delivery_window_end,priority_level,delivery_type,estimated_duration_hours,special_requirements,status,created_at
SCH97943,CUST7324,ALD6484,DRV3974,2025-01-31T04:34:23,04:34,12:00,16:00,Low,Bulk,8.62,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.303726
SCH45343,CUST6823,ALD5289,DRV6632,2025-01-19T16:18:05,16:18,20:00,24:00,Low,Standard,2.86,['Standard Delivery'],In Progress,2025-10-04T23:50:01.303945
SCH84054,CUST6438,ALD3802,DRV5448,2025-06-29T08:41:09,08:41,08:00,12:00,Medium,Emergency,1.75,['Standard Delivery'],In Progress,2025-10-04T23:50:01.304158
SCH81937,CUST2764,ALD9067,DRV8331,2025-01-03T04:19:16,04:19,16:00,20:00,Medium,Scheduled,6.15,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.304340
SCH58694,CUST8206,ALD3599,DRV5755,2025-02-21T11:02:36,11:02,16:00,20:00,Medium,Emergency,1.93,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.304527
SCH72107,CUST9825,ALD7828,DRV6907,2025-02-19T15:59:13,15:59,12:00,16:00,Medium,Scheduled,3.37,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.307503
SCH28516,CUST1612,ALD9676,DRV6966,2025-05-20T04:56:40,04:56,12:00,16:00,Medium,Emergency,1.53,['Standard Delivery'],Completed,2025-10-04T23:50:01.307842
SCH60044,CUST8424,ALD7009,DRV4555,2025-06-05T18:32:01,18:32,16:00,20:00,Medium,Express,2.82,"['Hazardous Materials', 'Express Delivery']",Scheduled,2025-10-04T23:50:01.308015
SCH97639,CUST9558,ALD2229,DRV9038,2025-06-20T08:01:23,08:01,16:00,20:00,Medium,Express,2.28,['Express Delivery'],Scheduled,2025-10-04T23:50:01.308156
SCH35722,CUST9371,ALD3278,DRV9762,2025-02-20T20:45:31,20:45,12:00,16:00,Medium,Refrigerated,5.33,['Temperature Control'],Scheduled,2025-10-04T23:50:01.308306
SCH14444,CUST8667,ALD3891,DRV5922,2025-03-09T17:42:09,17:42,08:00,12:00,Medium,Refrigerated,4.68,['Temperature Control'],Scheduled,2025-10-04T23:50:01.308442
SCH92777,CUST6945,ALD4997,DRV5776,2025-01-18T11:58:53,11:58,12:00,16:00,Low,Emergency,1.7,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.308576
SCH39834,CUST3029,ALD9910,DRV7738,2025-04-02T20:49:59,20:49,12:00,16:00,Low,Bulk,9.12,['Standard Delivery'],In Progress,2025-10-04T23:50:01.314921
SCH23809,CUST3101,ALD4024,DRV9134,2025-01-07T22:08:50,22:08,12:00,16:00,Medium,Standard,2.67,['Standard Delivery'],In Progress,2025-10-04T23:50:01.315147
SCH97368,CUST1723,ALD1567,DRV9561,2025-01-17T19:21:02,19:21,12:00,16:00,Medium,Standard,6.05,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.316180
SCH56247,CUST4298,ALD4191,DRV6620,2025-04-14T04:41:44,04:41,20:00,24:00,Medium,Refrigerated,5.08,['Temperature Control'],Completed,2025-10-04T23:50:01.316443
SCH66504,CUST4149,ALD5624,DRV7334,2025-05-23T04:36:30,04:36,12:00,16:00,Medium,Emergency,1.12,['Standard Delivery'],In Progress,2025-10-04T23:50:01.316626
SCH49730,CUST7371,ALD3344,DRV2614,2025-04-11T03:53:00,03:53,20:00,24:00,Medium,Refrigerated,7.06,['Temperature Control'],Completed,2025-10-04T23:50:01.316802
SCH52287,CUST8677,ALD2135,DRV2280,2025-04-04T08:24:15,08:24,12:00,16:00,Low,Express,3.92,['Express Delivery'],Scheduled,2025-10-04T23:50:01.316936
SCH39707,CUST8205,ALD6781,DRV6023,2025-06-21T01:59:20,01:59,20:00,24:00,Medium,Scheduled,3.92,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.317067
SCH60390,CUST4951,ALD6211,DRV3729,2025-04-30T13:29:26,13:29,16:00,20:00,Medium,Bulk,10.52,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.317218
SCH99675,CUST6176,ALD5158,DRV2379,2025-02-03T21:42:09,21:42,16:00,20:00,Medium,Express,2.03,['Express Delivery'],Scheduled,2025-10-04T23:50:01.317452
SCH23375,CUST2773,ALD4040,DRV3587,2025-06-28T00:43:07,00:43,16:00,20:00,Low,Scheduled,2.54,['Standard Delivery'],Completed,2025-10-04T23:50:01.317732
SCH31242,CUST1504,ALD4555,DRV1956,2025-01-22T15:13:15,15:13,20:00,24:00,Low,Bulk,5.54,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.318394
SCH40480,CUST9447,ALD5969,DRV6213,2025-04-21T12:46:53,12:46,20:00,24:00,Medium,Refrigerated,5.59,['Temperature Control'],In Progress,2025-10-04T23:50:01.318596
SCH96625,CUST3361,ALD8058,DRV6023,2025-04-06T07:09:03,07:09,12:00,16:00,Medium,Emergency,0.8,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.318792
SCH74085,CUST4814,ALD5044,DRV7356,2025-03-21T21:58:36,21:58,08:00,12:00,Low,Express,3.35,['Express Delivery'],Scheduled,2025-10-04T23:50:01.318953
SCH23375,CUST9502,ALD8207,DRV9154,2025-04-09T08:51:54,08:51,12:00,16:00,Medium,Bulk,4.78,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.319144
SCH96842,CUST9721,ALD8168,DRV3830,2025-04-30T14:21:09,14:21,08:00,12:00,Medium,Refrigerated,7.96,"['Temperature Control', 'Fragile Handling']",Scheduled,2025-10-04T23:50:01.319318
SCH30091,CUST6388,ALD2705,DRV5444,2025-02-17T05:54:39,05:54,16:00,20:00,Low,Scheduled,3.31,['Standard Delivery'],In Progress,2025-10-04T23:50:01.319473
SCH11658,CUST8393,ALD1157,DRV6950,2025-02-02T16:46:56,16:46,20:00,24:00,Medium,Refrigerated,7.71,['Temperature Control'],Completed,2025-10-04T23:50:01.319626
SCH62114,CUST1128,ALD2430,DRV2796,2025-06-10T07:54:48,07:54,20:00,24:00,Medium,Express,1.48,['Express Delivery'],Scheduled,2025-10-04T23:50:01.319781
SCH22911,CUST4318,ALD3020,DRV4498,2025-01-04T02:30:26,02:30,16:00,20:00,Medium,Scheduled,6.3,['Standard Delivery'],In Progress,2025-10-04T23:50:01.319916
SCH66028,CUST7370,ALD9712,DRV2124,2025-06-18T12:39:08,12:39,20:00,24:00,Medium,Bulk,11.13,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.320056
SCH34764,CUST8112,ALD6899,DRV6071,2025-03-19T03:10:31,03:10,08:00,12:00,Low,Express,3.44,['Express Delivery'],Scheduled,2025-10-04T23:50:01.320182
SCH98542,CUST1668,ALD8986,DRV2220,2025-03-21T14:58:06,14:58,08:00,12:00,Medium,Standard,4.18,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.320323
SCH95962,CUST4549,ALD2418,DRV1604,2025-03-09T08:41:50,08:41,16:00,20:00,Medium,Emergency,1.76,['Fragile Handling'],Completed,2025-10-04T23:50:01.320453
SCH16738,CUST2446,ALD6607,DRV3223,2025-05-24T17:10:54,17:10,08:00,12:00,Medium,Refrigerated,5.96,"['Temperature Control', 'Hazardous Materials']",Scheduled,2025-10-04T23:50:01.320587
SCH37009,CUST5382,ALD6471,DRV8712,2025-03-27T08:35:34,08:35,12:00,16:00,Medium,Scheduled,7.2,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.320679
SCH14697,CUST5832,ALD3767,DRV7479,2025-04-23T23:11:06,23:11,20:00,24:00,Medium,Emergency,1.05,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.320757
SCH95345,CUST8646,ALD7128,DRV7854,2025-02-10T22:21:03,22:21,08:00,12:00,Medium,Refrigerated,5.63,['Temperature Control'],Scheduled,2025-10-04T23:50:01.320846
SCH14170,CUST9915,ALD9523,DRV4139,2025-06-10T07:17:45,07:17,16:00,20:00,Medium,Standard,7.52,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.320923
SCH77297,CUST9634,ALD9117,DRV5472,2025-03-10T05:39:57,05:39,12:00,16:00,Medium,Refrigerated,6.37,['Temperature Control'],Scheduled,2025-10-04T23:50:01.321002
SCH35390,CUST3384,ALD9718,DRV8930,2025-04-06T05:04:36,05:04,12:00,16:00,High,Emergency,1.09,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.321070
SCH61450,CUST4157,ALD9166,DRV4524,2025-04-19T04:14:58,04:14,08:00,12:00,Medium,Bulk,5.98,['Standard Delivery'],Completed,2025-10-04T23:50:01.321136
SCH25356,CUST3962,ALD7932,DRV9517,2025-03-12T03:37:05,03:37,08:00,12:00,High,Bulk,9.62,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.321202
SCH29560,CUST2823,ALD6446,DRV5108,2025-05-03T17:31:04,17:31,20:00,24:00,Medium,Express,2.79,['Express Delivery'],In Progress,2025-10-04T23:50:01.321269
SCH20409,CUST5002,ALD2790,DRV3865,2025-03-06T18:38:18,18:38,20:00,24:00,Medium,Express,1.42,['Express Delivery'],In Progress,2025-10-04T23:50:01.321402
SCH11262,CUST8417,ALD3408,DRV2389,2025-04-05T19:23:34,19:23,12:00,16:00,Low,Standard,5.93,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.321521
SCH95827,CUST7122,ALD1971,DRV4902,2025-02-17T10:00:23,10:00,08:00,12:00,Low,Scheduled,4.47,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.321596
SCH19856,CUST7782,ALD8999,DRV5643,2025-04-17T00:04:21,00:04,20:00,24:00,Medium,Express,2.1,['Express Delivery'],In Progress,2025-10-04T23:50:01.321669
SCH52538,CUST2836,ALD2362,DRV4941,2025-04-17T11:04:04,11:04,20:00,24:00,Medium,Express,2.62,['Express Delivery'],Scheduled,2025-10-04T23:50:01.321740
SCH43462,CUST6227,ALD3828,DRV9619,2025-05-08T23:26:16,23:26,08:00,12:00,Low,Scheduled,2.52,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.321816
SCH49278,CUST8260,ALD8326,DRV1634,2025-03-08T20:01:15,20:01,08:00,12:00,High,Refrigerated,4.82,['Temperature Control'],Scheduled,2025-10-04T23:50:01.321883
SCH73066,CUST1800,ALD6140,DRV2693,2025-04-18T21:11:36,21:11,16:00,20:00,Medium,Emergency,1.76,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.321949
SCH20347,CUST2888,ALD9459,DRV9941,2025-06-15T18:48:35,18:48,16:00,20:00,Medium,Refrigerated,2.47,['Temperature Control'],Scheduled,2025-10-04T23:50:01.322015
SCH38784,CUST1960,ALD8434,DRV8096,2025-02-26T04:41:39,04:41,08:00,12:00,Medium,Refrigerated,2.21,"['Temperature Control', 'Hazardous Materials']",In Progress,2025-10-04T23:50:01.322097
SCH47034,CUST5177,ALD2544,DRV4434,2025-04-08T14:23:54,14:23,08:00,12:00,Low,Bulk,4.03,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.322179
SCH99724,CUST3589,ALD6677,DRV9166,2025-05-26T04:17:10,04:17,20:00,24:00,Medium,Refrigerated,6.82,['Temperature Control'],In Progress,2025-10-04T23:50:01.322255
SCH45048,CUST2694,ALD8704,DRV1650,2025-01-23T16:38:16,16:38,20:00,24:00,Medium,Bulk,6.2,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.322344
SCH36016,CUST4683,ALD8971,DRV2516,2025-05-27T07:28:48,07:28,12:00,16:00,High,Emergency,0.69,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.322437
SCH75612,CUST9462,ALD5363,DRV5433,2025-02-28T13:49:56,13:49,08:00,12:00,Medium,Express,2.78,['Express Delivery'],Scheduled,2025-10-04T23:50:01.322526
SCH37446,CUST6577,ALD2499,DRV8626,2025-03-22T07:19:12,07:19,20:00,24:00,Low,Scheduled,3.25,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.322597
SCH62354,CUST2121,ALD4594,DRV3282,2025-03-02T17:10:36,17:10,08:00,12:00,Medium,Refrigerated,4.3,['Temperature Control'],Scheduled,2025-10-04T23:50:01.322663
SCH50324,CUST1186,ALD1656,DRV3671,2025-05-31T14:07:03,14:07,08:00,12:00,Low,Scheduled,3.77,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.322729
SCH29859,CUST3792,ALD6165,DRV8807,2025-05-04T03:43:18,03:43,16:00,20:00,Medium,Bulk,8.37,['Standard Delivery'],Completed,2025-10-04T23:50:01.322803
SCH32685,CUST1064,ALD5145,DRV1056,2025-04-10T11:50:20,11:50,20:00,24:00,Medium,Standard,6.93,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.322869
SCH20093,CUST2364,ALD3582,DRV1756,2025-05-04T14:52:53,14:52,20:00,24:00,Medium,Express,1.81,['Express Delivery'],In Progress,2025-10-04T23:50:01.322938
SCH38482,CUST1130,ALD6712,DRV7622,2025-04-05T21:01:06,21:01,08:00,12:00,Medium,Emergency,1.91,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.323004
SCH18119,CUST6882,ALD1989,DRV6809,2025-04-27T19:45:00,19:45,08:00,12:00,Medium,Express,1.3,['Express Delivery'],Cancelled,2025-10-04T23:50:01.323071
SCH57523,CUST5704,ALD8798,DRV2713,2025-02-12T09:19:56,09:19,16:00,20:00,Medium,Emergency,1.75,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.323136
SCH61045,CUST4383,ALD7405,DRV7448,2025-01-27T18:27:30,18:27,16:00,20:00,Medium,Bulk,11.93,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.323202
SCH67833,CUST5880,ALD8915,DRV7916,2025-03-15T15:10:58,15:10,20:00,24:00,Medium,Scheduled,6.49,['Standard Delivery'],In Progress,2025-10-04T23:50:01.323267
SCH46752,CUST1676,ALD8803,DRV8167,2025-04-30T11:23:46,11:23,20:00,24:00,Medium,Express,3.66,['Express Delivery'],Scheduled,2025-10-04T23:50:01.323336
SCH96963,CUST8825,ALD5449,DRV3727,2025-02-09T22:34:34,22:34,12:00,16:00,Medium,Scheduled,5.02,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.323402
SCH10956,CUST8851,ALD6873,DRV3334,2025-05-03T14:25:48,14:25,20:00,24:00,Medium,Emergency,1.05,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.323467
SCH45160,CUST3010,ALD8508,DRV3533,2025-01-13T08:00:07,08:00,20:00,24:00,Medium,Express,3.8,['Express Delivery'],Scheduled,2025-10-04T23:50:01.323532
SCH50206,CUST3943,ALD4026,DRV5490,2025-06-24T05:57:27,05:57,08:00,12:00,Low,Refrigerated,5.15,['Temperature Control'],Cancelled,2025-10-04T23:50:01.323599
SCH55521,CUST5797,ALD8607,DRV7384,2025-04-20T12:11:14,12:11,16:00,20:00,Low,Express,2.88,"['Fragile Handling', 'Express Delivery']",Scheduled,2025-10-04T23:50:01.323664
SCH23962,CUST5433,ALD6661,DRV6532,2025-02-01T23:04:55,23:04,12:00,16:00,Medium,Refrigerated,5.5,"['Temperature Control', 'Hazardous Materials']",Scheduled,2025-10-04T23:50:01.323728
SCH77277,CUST2983,ALD3332,DRV1954,2025-01-12T21:10:40,21:10,12:00,16:00,High,Bulk,4.09,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.323798
SCH39112,CUST8406,ALD8933,DRV6569,2025-04-05T08:05:20,08:05,12:00,16:00,Medium,Refrigerated,7.04,['Temperature Control'],Scheduled,2025-10-04T23:50:01.323862
SCH12777,CUST8546,ALD1417,DRV9431,2025-03-24T08:26:41,08:26,08:00,12:00,Medium,Emergency,1.13,['Standard Delivery'],In Progress,2025-10-04T23:50:01.323928
SCH40447,CUST2670,ALD4438,DRV3138,2025-03-26T23:44:36,23:44,16:00,20:00,High,Bulk,6.1,['Standard Delivery'],Completed,2025-10-04T23:50:01.323993
SCH15776,CUST6241,ALD5821,DRV7233,2025-03-17T22:23:54,22:23,16:00,20:00,Medium,Scheduled,5.97,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.324057
SCH30439,CUST2601,ALD9392,DRV7713,2025-01-12T21:13:14,21:13,20:00,24:00,Medium,Scheduled,6.87,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.324127
SCH55924,CUST3331,ALD7065,DRV1837,2025-01-20T19:21:46,19:21,16:00,20:00,Medium,Standard,5.45,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.324197
SCH86584,CUST9771,ALD8750,DRV3476,2025-06-12T22:15:30,22:15,12:00,16:00,Low,Bulk,5.51,['Standard Delivery'],Completed,2025-10-04T23:50:01.324265
SCH45651,CUST2138,ALD3109,DRV5788,2025-02-14T08:29:21,08:29,16:00,20:00,Medium,Scheduled,2.58,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.324330
SCH91713,CUST8961,ALD2978,DRV8845,2025-05-17T18:52:53,18:52,20:00,24:00,Medium,Refrigerated,5.87,['Temperature Control'],Cancelled,2025-10-04T23:50:01.324394
SCH46004,CUST3732,ALD7160,DRV6995,2025-05-06T01:31:34,01:31,12:00,16:00,Medium,Scheduled,2.76,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.324458
SCH88408,CUST9189,ALD2540,DRV7273,2025-04-24T09:12:26,09:12,16:00,20:00,Medium,Express,3.64,['Express Delivery'],Scheduled,2025-10-04T23:50:01.324523
SCH16890,CUST2048,ALD1447,DRV3373,2025-02-13T03:39:13,03:39,12:00,16:00,Medium,Scheduled,2.83,['Standard Delivery'],In Progress,2025-10-04T23:50:01.324587
SCH81131,CUST3193,ALD3331,DRV4970,2025-02-17T16:42:36,16:42,16:00,20:00,Medium,Standard,5.37,['Standard Delivery'],In Progress,2025-10-04T23:50:01.324655
SCH28987,CUST2934,ALD8244,DRV2973,2025-05-16T13:22:07,13:22,20:00,24:00,Medium,Bulk,11.14,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.324720
SCH96302,CUST2020,ALD9226,DRV1505,2025-05-24T12:01:52,12:01,08:00,12:00,Low,Standard,4.2,['Standard Delivery'],In Progress,2025-10-04T23:50:01.324802
SCH34293,CUST2405,ALD1240,DRV9138,2025-03-27T20:23:54,20:23,20:00,24:00,High,Express,3.62,['Express Delivery'],Cancelled,2025-10-04T23:50:01.324868
SCH32006,CUST2887,ALD2945,DRV2113,2025-01-21T19:52:17,19:52,16:00,20:00,Medium,Emergency,1.21,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.324974
SCH28932,CUST5650,ALD5611,DRV3310,2025-06-24T04:41:10,04:41,12:00,16:00,Medium,Refrigerated,5.58,"['Temperature Control', 'Hazardous Materials']",Cancelled,2025-10-04T23:50:01.325065
SCH68924,CUST8658,ALD3508,DRV4607,2025-05-29T16:50:33,16:50,08:00,12:00,Medium,Bulk,11.68,['Standard Delivery'],In Progress,2025-10-04T23:50:01.325139
SCH79268,CUST3701,ALD2319,DRV8894,2025-02-27T02:01:46,02:01,16:00,20:00,Medium,Scheduled,3.74,['Hazardous Materials'],Scheduled,2025-10-04T23:50:01.325205
SCH25795,CUST7457,ALD1313,DRV6842,2025-03-14T05:21:20,05:21,12:00,16:00,Medium,Express,3.41,['Express Delivery'],In Progress,2025-10-04T23:50:01.325276
SCH55642,CUST5990,ALD8151,DRV7836,2025-01-31T16:03:16,16:03,20:00,24:00,High,Emergency,1.96,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.325643
SCH41494,CUST3918,ALD4605,DRV6202,2025-01-11T08:34:15,08:34,16:00,20:00,Medium,Bulk,8.9,['Standard Delivery'],Completed,2025-10-04T23:50:01.332160
SCH80358,CUST1065,ALD5897,DRV2109,2025-05-11T12:59:22,12:59,12:00,16:00,Medium,Express,2.37,['Express Delivery'],Scheduled,2025-10-04T23:50:01.332355
SCH88094,CUST6159,ALD6544,DRV4847,2025-06-28T16:22:39,16:22,08:00,12:00,Medium,Scheduled,7.95,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.332523
SCH27485,CUST4757,ALD4770,DRV6941,2025-03-20T15:30:45,15:30,16:00,20:00,Low,Refrigerated,2.02,['Temperature Control'],Cancelled,2025-10-04T23:50:01.332689
SCH94824,CUST2931,ALD4877,DRV3317,2025-03-31T18:59:29,18:59,20:00,24:00,Medium,Express,3.31,['Express Delivery'],Scheduled,2025-10-04T23:50:01.332871
SCH56876,CUST9814,ALD5562,DRV3170,2025-02-08T15:27:16,15:27,16:00,20:00,High,Emergency,1.97,['Standard Delivery'],In Progress,2025-10-04T23:50:01.333073
SCH77665,CUST8417,ALD7054,DRV3463,2025-01-30T02:34:26,02:34,12:00,16:00,Medium,Refrigerated,4.19,['Temperature Control'],Scheduled,2025-10-04T23:50:01.333194
SCH27010,CUST6692,ALD7212,DRV8053,2025-01-26T04:29:15,04:29,12:00,16:00,High,Emergency,1.12,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.333312
SCH45830,CUST9500,ALD9872,DRV9236,2025-05-16T15:47:10,15:47,20:00,24:00,Low,Scheduled,6.13,"['Hazardous Materials', 'Fragile Handling']",Cancelled,2025-10-04T23:50:01.333446
SCH84805,CUST5513,ALD1179,DRV7842,2025-03-21T08:00:46,08:00,12:00,16:00,Medium,Standard,4.08,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.333565
SCH16065,CUST8968,ALD5800,DRV7865,2025-01-22T03:02:43,03:02,12:00,16:00,Medium,Refrigerated,5.75,['Temperature Control'],In Progress,2025-10-04T23:50:01.333704
SCH84679,CUST6824,ALD7625,DRV6157,2025-06-26T02:38:33,02:38,20:00,24:00,Low,Refrigerated,2.86,['Temperature Control'],Cancelled,2025-10-04T23:50:01.333839
SCH59077,CUST7519,ALD2826,DRV3352,2025-03-05T15:39:20,15:39,08:00,12:00,Medium,Standard,6.82,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.333993
SCH65719,CUST8610,ALD3437,DRV9477,2025-03-04T13:22:09,13:22,20:00,24:00,Low,Express,3.89,['Express Delivery'],In Progress,2025-10-04T23:50:01.334156
SCH37834,CUST3010,ALD8038,DRV5079,2025-03-16T06:01:33,06:01,20:00,24:00,High,Refrigerated,3.48,['Temperature Control'],Scheduled,2025-10-04T23:50:01.334317
SCH92118,CUST5459,ALD8199,DRV9513,2025-03-22T03:18:11,03:18,20:00,24:00,Low,Bulk,4.73,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.334472
SCH43233,CUST1225,ALD7703,DRV9447,2025-02-01T19:40:53,19:40,12:00,16:00,Low,Express,2.14,['Express Delivery'],Cancelled,2025-10-04T23:50:01.335141
SCH30819,CUST7047,ALD8606,DRV2335,2025-06-20T10:09:38,10:09,12:00,16:00,Low,Refrigerated,7.22,"['Temperature Control', 'Fragile Handling']",In Progress,2025-10-04T23:50:01.335428
SCH74633,CUST2793,ALD3099,DRV4799,2025-06-26T04:47:51,04:47,16:00,20:00,Medium,Express,1.55,"['Hazardous Materials', 'Express Delivery']",Scheduled,2025-10-04T23:50:01.335711
SCH64539,CUST5837,ALD6669,DRV2350,2025-02-07T12:52:23,12:52,20:00,24:00,Medium,Bulk,7.58,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.335953
SCH39673,CUST8898,ALD6159,DRV4967,2025-03-15T06:26:13,06:26,12:00,16:00,Medium,Emergency,1.05,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.336166
SCH70019,CUST3346,ALD9142,DRV6605,2025-01-07T00:08:21,00:08,16:00,20:00,Medium,Express,2.54,['Express Delivery'],In Progress,2025-10-04T23:50:01.336470
SCH82446,CUST7426,ALD3749,DRV8861,2025-03-10T09:06:36,09:06,08:00,12:00,Medium,Bulk,11.72,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.336648
SCH50690,CUST8178,ALD8825,DRV2862,2025-06-26T15:20:06,15:20,08:00,12:00,Medium,Express,2.68,['Express Delivery'],Scheduled,2025-10-04T23:50:01.336851
SCH59812,CUST5689,ALD5144,DRV2299,2025-05-30T16:56:39,16:56,20:00,24:00,Medium,Emergency,0.87,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.337054
SCH60954,CUST2514,ALD5121,DRV6461,2025-02-20T22:20:47,22:20,20:00,24:00,Low,Standard,5.12,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.337218
SCH11214,CUST3871,ALD8840,DRV7448,2025-05-31T11:38:35,11:38,20:00,24:00,Medium,Bulk,8.64,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.337343
SCH26896,CUST9228,ALD5824,DRV7228,2025-05-05T05:32:32,05:32,20:00,24:00,Medium,Express,1.75,['Express Delivery'],Cancelled,2025-10-04T23:50:01.337548
SCH30273,CUST7372,ALD8414,DRV2491,2025-05-13T11:40:39,11:40,12:00,16:00,Low,Scheduled,2.68,['Standard Delivery'],In Progress,2025-10-04T23:50:01.337768
SCH39512,CUST8406,ALD5396,DRV1252,2025-06-20T22:10:57,22:10,16:00,20:00,High,Scheduled,2.63,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.337869
SCH83496,CUST5819,ALD1281,DRV6658,2025-06-04T01:38:18,01:38,12:00,16:00,Medium,Express,2.96,"['Hazardous Materials', 'Express Delivery']",In Progress,2025-10-04T23:50:01.337969
SCH31038,CUST6858,ALD6304,DRV4084,2025-06-14T05:41:24,05:41,16:00,20:00,Low,Emergency,1.3,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.338062
SCH21650,CUST4560,ALD4659,DRV9745,2025-02-04T20:40:17,20:40,08:00,12:00,Low,Bulk,10.78,['Fragile Handling'],In Progress,2025-10-04T23:50:01.338141
SCH66666,CUST4527,ALD7013,DRV6716,2025-04-13T05:02:18,05:02,20:00,24:00,High,Scheduled,7.87,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.338217
SCH58951,CUST1975,ALD8438,DRV5129,2025-05-25T06:58:40,06:58,08:00,12:00,Low,Refrigerated,5.46,"['Temperature Control', 'Hazardous Materials']",Cancelled,2025-10-04T23:50:01.338313
SCH55325,CUST8950,ALD7562,DRV6917,2025-03-30T19:00:37,19:00,08:00,12:00,Medium,Express,3.5,['Express Delivery'],Scheduled,2025-10-04T23:50:01.338473
SCH35624,CUST5726,ALD3831,DRV1111,2025-05-05T04:32:22,04:32,20:00,24:00,Medium,Bulk,7.56,['Standard Delivery'],Completed,2025-10-04T23:50:01.338606
SCH29280,CUST1764,ALD4139,DRV6999,2025-03-10T19:48:43,19:48,08:00,12:00,Medium,Scheduled,3.88,['Hazardous Materials'],Completed,2025-10-04T23:50:01.338746
SCH53693,CUST8523,ALD5644,DRV4796,2025-02-23T10:06:30,10:06,20:00,24:00,Medium,Bulk,4.74,['Standard Delivery'],In Progress,2025-10-04T23:50:01.338907
SCH73387,CUST3799,ALD9795,DRV8488,2025-05-19T17:17:30,17:17,20:00,24:00,Low,Bulk,11.27,['Fragile Handling'],In Progress,2025-10-04T23:50:01.339051
SCH77550,CUST7326,ALD7487,DRV6979,2025-04-21T15:53:10,15:53,20:00,24:00,Low,Express,3.15,['Express Delivery'],Completed,2025-10-04T23:50:01.339247
SCH61181,CUST2276,ALD7234,DRV5530,2025-01-30T09:48:13,09:48,20:00,24:00,High,Emergency,1.85,['Fragile Handling'],Completed,2025-10-04T23:50:01.339530
SCH59172,CUST9614,ALD3731,DRV7216,2025-03-16T05:48:23,05:48,16:00,20:00,Medium,Bulk,8.45,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.339671
SCH66249,CUST3877,ALD7589,DRV1734,2025-05-29T05:55:16,05:55,08:00,12:00,Medium,Refrigerated,6.02,['Temperature Control'],Cancelled,2025-10-04T23:50:01.339807
SCH56423,CUST6451,ALD9673,DRV9256,2025-06-07T21:47:38,21:47,08:00,12:00,Low,Refrigerated,3.03,['Temperature Control'],In Progress,2025-10-04T23:50:01.339967
