schedule_id,customer_id,vehicle_id,driver_id,scheduled_date,scheduled_time,delivery_window_start,delivery_window_end,priority_level,delivery_type,estimated_duration_hours,special_requirements,status,created_at
SCH72546,CUST9884,ALD2978,DRV3748,2025-03-10T07:45:02,07:45,08:00,12:00,Medium,Emergency,1.71,['Standard Delivery'],In Progress,2025-10-04T21:14:54.520643
SCH88345,CUST3099,ALD7910,DRV5502,2025-06-13T17:53:06,17:53,08:00,12:00,Medium,Express,3.39,['Express Delivery'],Scheduled,2025-10-04T21:14:54.520705
SCH31123,CUST9623,ALD9081,DRV6053,2025-05-14T15:41:00,15:41,20:00,24:00,Medium,Refrigerated,5.45,['Temperature Control'],Completed,2025-10-04T21:14:54.520768
SCH71231,CUST7278,ALD5845,DRV9738,2025-03-08T10:06:38,10:06,12:00,16:00,Medium,Express,1.81,['Express Delivery'],Scheduled,2025-10-04T21:14:54.520837
SCH63159,CUST1545,ALD1968,DRV7887,2025-06-11T17:45:07,17:45,16:00,20:00,High,Emergency,1.62,['Standard Delivery'],In Progress,2025-10-04T21:14:54.520912
SCH84037,CUST9757,ALD1347,DRV5910,2025-05-26T15:53:10,15:53,16:00,20:00,Medium,Standard,4.75,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.520975
SCH48528,CUST3382,ALD8637,DRV5623,2025-03-27T10:20:29,10:20,20:00,24:00,Medium,Standard,7.57,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.521038
SCH18200,CUST5514,ALD3141,DRV5276,2025-05-23T14:01:11,14:01,08:00,12:00,Medium,Scheduled,6.4,['Hazardous Materials'],Scheduled,2025-10-04T21:14:54.521102
SCH71152,CUST6350,ALD3224,DRV2712,2025-03-09T05:08:28,05:08,08:00,12:00,High,Bulk,8.49,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.521164
SCH64019,CUST6986,ALD7254,DRV5347,2025-05-23T06:44:34,06:44,12:00,16:00,High,Refrigerated,5.65,['Temperature Control'],Scheduled,2025-10-04T21:14:54.521227
SCH80780,CUST5828,ALD2145,DRV3435,2025-03-18T04:52:57,04:52,08:00,12:00,Medium,Emergency,0.91,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.521294
SCH45159,CUST9891,ALD3725,DRV1717,2025-04-19T07:33:00,07:33,12:00,16:00,Medium,Scheduled,3.55,['Hazardous Materials'],Scheduled,2025-10-04T21:14:54.521358
SCH62192,CUST1012,ALD4750,DRV6015,2025-05-09T01:29:10,01:29,16:00,20:00,Low,Emergency,0.75,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.521421
SCH55677,CUST5848,ALD9429,DRV2692,2025-03-06T04:46:14,04:46,16:00,20:00,Medium,Emergency,1.15,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.521498
SCH41138,CUST8061,ALD6820,DRV1345,2025-05-06T10:02:10,10:02,08:00,12:00,Low,Standard,2.1,['Hazardous Materials'],In Progress,2025-10-04T21:14:54.521570
SCH47170,CUST2395,ALD2540,DRV5855,2025-02-16T23:17:58,23:17,08:00,12:00,Medium,Bulk,7.2,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.521635
SCH19279,CUST7349,ALD7678,DRV1136,2025-06-20T05:02:15,05:02,08:00,12:00,Medium,Standard,2.45,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.521698
SCH63925,CUST3516,ALD2053,DRV7160,2025-04-18T16:34:31,16:34,16:00,20:00,Low,Bulk,8.07,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.521767
SCH73991,CUST4120,ALD5147,DRV3444,2025-04-22T00:58:53,00:58,16:00,20:00,Medium,Standard,6.04,['Standard Delivery'],In Progress,2025-10-04T21:14:54.521830
SCH34528,CUST7890,ALD7470,DRV8928,2025-03-22T11:25:43,11:25,16:00,20:00,Medium,Refrigerated,2.81,['Temperature Control'],Scheduled,2025-10-04T21:14:54.521899
SCH79420,CUST8720,ALD2026,DRV6714,2025-03-07T18:32:08,18:32,20:00,24:00,Medium,Refrigerated,3.23,"['Temperature Control', 'Fragile Handling']",Scheduled,2025-10-04T21:14:54.521964
SCH30041,CUST1824,ALD6087,DRV7120,2025-06-02T08:33:46,08:33,16:00,20:00,Medium,Bulk,9.36,['Hazardous Materials'],In Progress,2025-10-04T21:14:54.522027
SCH75202,CUST5004,ALD9712,DRV2204,2025-03-22T14:01:44,14:01,16:00,20:00,Medium,Scheduled,5.54,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.522091
SCH33625,CUST4174,ALD6842,DRV2007,2025-02-18T08:02:25,08:02,16:00,20:00,Medium,Standard,5.07,['Standard Delivery'],Completed,2025-10-04T21:14:54.522159
SCH29845,CUST4840,ALD4928,DRV9300,2025-04-10T19:08:17,19:08,08:00,12:00,Low,Refrigerated,4.57,['Temperature Control'],Scheduled,2025-10-04T21:14:54.522224
SCH35675,CUST6557,ALD5147,DRV6096,2025-05-09T10:13:50,10:13,08:00,12:00,Medium,Express,3.17,['Express Delivery'],Scheduled,2025-10-04T21:14:54.522287
SCH21072,CUST1222,ALD3699,DRV3868,2025-06-08T05:51:14,05:51,16:00,20:00,Medium,Scheduled,5.26,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.522349
SCH44733,CUST8071,ALD1582,DRV1317,2025-05-12T18:21:43,18:21,16:00,20:00,Medium,Express,3.01,['Express Delivery'],Scheduled,2025-10-04T21:14:54.522412
SCH88835,CUST4464,ALD5853,DRV6109,2025-06-05T10:41:44,10:41,16:00,20:00,Medium,Scheduled,5.5,['Hazardous Materials'],Scheduled,2025-10-04T21:14:54.522475
SCH53547,CUST9774,ALD6908,DRV6274,2025-04-04T10:23:30,10:23,16:00,20:00,Low,Refrigerated,4.26,['Temperature Control'],Scheduled,2025-10-04T21:14:54.522545
SCH94130,CUST3278,ALD9157,DRV8429,2025-02-18T18:44:43,18:44,12:00,16:00,Low,Emergency,1.34,['Standard Delivery'],In Progress,2025-10-04T21:14:54.522609
SCH49712,CUST5266,ALD9741,DRV6667,2025-03-14T23:46:19,23:46,12:00,16:00,Medium,Standard,3.01,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.522672
SCH78505,CUST2227,ALD8337,DRV4275,2025-02-15T07:22:26,07:22,20:00,24:00,Medium,Scheduled,4.73,['Standard Delivery'],In Progress,2025-10-04T21:14:54.522735
SCH12585,CUST2978,ALD9049,DRV7355,2025-03-05T02:12:15,02:12,12:00,16:00,Medium,Emergency,1.75,['Fragile Handling'],In Progress,2025-10-04T21:14:54.522803
SCH32018,CUST1956,ALD2160,DRV4335,2025-04-11T13:12:22,13:12,12:00,16:00,Low,Bulk,6.47,['Fragile Handling'],Completed,2025-10-04T21:14:54.522868
SCH59632,CUST7896,ALD4250,DRV6525,2025-06-20T00:17:48,00:17,12:00,16:00,Medium,Bulk,11.39,['Standard Delivery'],In Progress,2025-10-04T21:14:54.522931
SCH36452,CUST5717,ALD1727,DRV5284,2025-06-10T20:41:08,20:41,16:00,20:00,Medium,Express,3.66,['Express Delivery'],Completed,2025-10-04T21:14:54.522994
SCH74766,CUST8167,ALD4073,DRV2983,2025-06-05T09:21:05,09:21,12:00,16:00,Medium,Standard,3.58,['Standard Delivery'],In Progress,2025-10-04T21:14:54.523056
SCH96967,CUST4402,ALD6234,DRV3012,2025-02-20T23:29:23,23:29,08:00,12:00,High,Refrigerated,3.52,['Temperature Control'],Completed,2025-10-04T21:14:54.523118
SCH98646,CUST1336,ALD2685,DRV4506,2025-03-17T19:36:12,19:36,08:00,12:00,High,Emergency,1.57,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.523181
SCH34190,CUST8241,ALD6615,DRV5252,2025-05-05T14:25:58,14:25,08:00,12:00,Low,Standard,6.03,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.523244
SCH65681,CUST8173,ALD9697,DRV5237,2025-02-28T19:23:49,19:23,08:00,12:00,High,Refrigerated,7.07,['Temperature Control'],Completed,2025-10-04T21:14:54.523311
SCH29705,CUST8482,ALD6591,DRV5877,2025-06-05T04:41:31,04:41,20:00,24:00,Low,Express,2.24,['Express Delivery'],Scheduled,2025-10-04T21:14:54.523387
SCH73715,CUST3779,ALD2478,DRV1013,2025-03-31T08:21:40,08:21,16:00,20:00,Medium,Emergency,1.23,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.523457
SCH54951,CUST3381,ALD7508,DRV1500,2025-06-20T17:31:45,17:31,16:00,20:00,Low,Express,1.09,['Express Delivery'],Scheduled,2025-10-04T21:14:54.523522
SCH87215,CUST4450,ALD6161,DRV2012,2025-03-08T06:19:49,06:19,12:00,16:00,Medium,Refrigerated,5.63,['Temperature Control'],Cancelled,2025-10-04T21:14:54.523586
SCH86341,CUST1391,ALD9741,DRV4184,2025-04-25T23:56:40,23:56,20:00,24:00,High,Standard,2.58,['Fragile Handling'],Completed,2025-10-04T21:14:54.523649
SCH51253,CUST6236,ALD2846,DRV5686,2025-05-26T10:27:04,10:27,20:00,24:00,Medium,Standard,5.08,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.523712
SCH51937,CUST5720,ALD5676,DRV8269,2025-06-15T14:45:39,14:45,20:00,24:00,Medium,Emergency,1.07,['Fragile Handling'],In Progress,2025-10-04T21:14:54.523775
SCH69519,CUST7750,ALD7239,DRV8386,2025-02-26T09:26:24,09:26,16:00,20:00,Medium,Bulk,11.59,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.523838
SCH37370,CUST9915,ALD5825,DRV5771,2025-05-10T20:23:50,20:23,20:00,24:00,Medium,Bulk,5.87,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.523900
SCH56774,CUST6235,ALD1502,DRV4984,2025-06-10T17:02:21,17:02,16:00,20:00,Medium,Scheduled,3.46,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.523963
SCH87015,CUST7351,ALD4830,DRV9138,2025-04-06T22:27:17,22:27,20:00,24:00,Medium,Emergency,1.14,['Standard Delivery'],In Progress,2025-10-04T21:14:54.524025
SCH51555,CUST6121,ALD6640,DRV4704,2025-03-26T03:16:39,03:16,08:00,12:00,Medium,Refrigerated,3.08,['Temperature Control'],In Progress,2025-10-04T21:14:54.524094
SCH96498,CUST3224,ALD7245,DRV2035,2025-06-11T04:53:12,04:53,16:00,20:00,Medium,Express,2.77,['Express Delivery'],In Progress,2025-10-04T21:14:54.524159
SCH61174,CUST6889,ALD1414,DRV7666,2025-05-18T02:39:49,02:39,08:00,12:00,Medium,Emergency,0.57,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.524234
SCH66503,CUST9096,ALD4727,DRV9072,2025-05-15T08:07:13,08:07,16:00,20:00,Low,Standard,7.49,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.524298
SCH39662,CUST7730,ALD1844,DRV9438,2025-04-29T10:56:56,10:56,12:00,16:00,Medium,Standard,2.47,['Fragile Handling'],In Progress,2025-10-04T21:14:54.524360
SCH69712,CUST3345,ALD1773,DRV8990,2025-04-15T10:01:19,10:01,16:00,20:00,High,Scheduled,2.4,['Hazardous Materials'],Completed,2025-10-04T21:14:54.524423
SCH44058,CUST3103,ALD2893,DRV6897,2025-04-07T16:16:25,16:16,20:00,24:00,Low,Standard,7.53,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.524485
SCH51927,CUST3106,ALD3101,DRV6985,2025-02-23T05:38:39,05:38,12:00,16:00,Medium,Express,1.86,['Express Delivery'],Scheduled,2025-10-04T21:14:54.524548
SCH88449,CUST4398,ALD9986,DRV7531,2025-03-19T21:27:16,21:27,12:00,16:00,Medium,Standard,7.19,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.524610
SCH23296,CUST9670,ALD9341,DRV5595,2025-03-29T07:18:24,07:18,12:00,16:00,Medium,Refrigerated,6.16,['Temperature Control'],Scheduled,2025-10-04T21:14:54.524672
SCH10959,CUST4619,ALD9430,DRV9140,2025-04-04T15:21:13,15:21,08:00,12:00,Medium,Refrigerated,4.22,['Temperature Control'],Completed,2025-10-04T21:14:54.524741
SCH29590,CUST9888,ALD4806,DRV1043,2025-04-28T07:28:40,07:28,12:00,16:00,Medium,Standard,5.99,['Standard Delivery'],In Progress,2025-10-04T21:14:54.524806
SCH90621,CUST2756,ALD9937,DRV8189,2025-05-15T07:36:30,07:36,16:00,20:00,Medium,Standard,5.42,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.524869
SCH27369,CUST3421,ALD9876,DRV3330,2025-04-24T03:20:50,03:20,16:00,20:00,Medium,Scheduled,7.52,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.524932
SCH62000,CUST6229,ALD8898,DRV8609,2025-06-10T05:45:48,05:45,20:00,24:00,Medium,Bulk,5.21,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.524994
SCH71770,CUST7544,ALD6787,DRV2146,2025-05-09T19:54:43,19:54,12:00,16:00,High,Standard,4.07,['Standard Delivery'],Completed,2025-10-04T21:14:54.525064
SCH42312,CUST7799,ALD2422,DRV9641,2025-06-29T19:25:12,19:25,20:00,24:00,Medium,Scheduled,6.06,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.525127
SCH61567,CUST9397,ALD1624,DRV2734,2025-05-18T18:52:58,18:52,20:00,24:00,Low,Emergency,1.61,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.525197
SCH72416,CUST6688,ALD1330,DRV3340,2025-03-03T11:50:26,11:50,12:00,16:00,Medium,Standard,2.85,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.525261
SCH15888,CUST6607,ALD4390,DRV1487,2025-03-30T08:47:22,08:47,16:00,20:00,Medium,Express,3.17,"['Fragile Handling', 'Express Delivery']",In Progress,2025-10-04T21:14:54.525328
SCH15983,CUST3155,ALD5725,DRV2483,2025-03-05T05:53:50,05:53,08:00,12:00,High,Express,3.2,['Express Delivery'],Scheduled,2025-10-04T21:14:54.525398
SCH60898,CUST6431,ALD1884,DRV2663,2025-03-17T01:05:05,01:05,16:00,20:00,Medium,Bulk,5.41,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.525462
SCH97703,CUST6479,ALD3445,DRV4241,2025-06-10T17:21:23,17:21,08:00,12:00,Medium,Bulk,9.03,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.525525
SCH26461,CUST5579,ALD1000,DRV4306,2025-03-14T04:50:50,04:50,20:00,24:00,Medium,Bulk,11.96,['Standard Delivery'],Completed,2025-10-04T21:14:54.525588
SCH45112,CUST2517,ALD5962,DRV5586,2025-05-13T21:04:29,21:04,20:00,24:00,Medium,Standard,6.68,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.525651
SCH76420,CUST3021,ALD6216,DRV8238,2025-03-29T15:50:52,15:50,08:00,12:00,Medium,Emergency,1.46,['Standard Delivery'],Completed,2025-10-04T21:14:54.525715
SCH59740,CUST8062,ALD7797,DRV9117,2025-05-16T14:43:35,14:43,20:00,24:00,High,Bulk,10.44,['Standard Delivery'],In Progress,2025-10-04T21:14:54.525777
SCH63421,CUST2395,ALD2948,DRV6827,2025-05-20T20:39:26,20:39,20:00,24:00,Medium,Emergency,1.7,['Standard Delivery'],Completed,2025-10-04T21:14:54.525882
SCH97452,CUST7400,ALD6269,DRV9730,2025-05-28T21:15:22,21:15,12:00,16:00,Low,Bulk,9.75,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.525947
SCH91618,CUST4215,ALD2351,DRV9766,2025-06-14T04:15:21,04:15,08:00,12:00,Medium,Bulk,5.7,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.526009
SCH96500,CUST2633,ALD3975,DRV7731,2025-06-27T17:09:20,17:09,20:00,24:00,Low,Refrigerated,3.51,['Temperature Control'],Scheduled,2025-10-04T21:14:54.526107
SCH17450,CUST2413,ALD2373,DRV1064,2025-03-16T08:31:42,08:31,16:00,20:00,Medium,Standard,2.34,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.526174
SCH62027,CUST9956,ALD9807,DRV6489,2025-04-21T14:24:42,14:24,08:00,12:00,High,Scheduled,3.31,['Standard Delivery'],Completed,2025-10-04T21:14:54.526237
SCH70536,CUST7457,ALD7146,DRV2255,2025-04-18T21:40:46,21:40,12:00,16:00,Medium,Bulk,4.05,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.526300
SCH31205,CUST7322,ALD8266,DRV8448,2025-04-15T02:53:06,02:53,20:00,24:00,High,Refrigerated,6.36,"['Temperature Control', 'Fragile Handling']",Scheduled,2025-10-04T21:14:54.526362
SCH64296,CUST9507,ALD7146,DRV8758,2025-03-13T15:14:32,15:14,20:00,24:00,Medium,Refrigerated,5.08,"['Temperature Control', 'Hazardous Materials']",Scheduled,2025-10-04T21:14:54.526425
SCH41178,CUST9053,ALD6211,DRV9846,2025-03-14T11:34:40,11:34,08:00,12:00,Medium,Bulk,7.3,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.526487
SCH60195,CUST3893,ALD1645,DRV8750,2025-04-16T08:14:07,08:14,20:00,24:00,Medium,Bulk,4.7,['Standard Delivery'],In Progress,2025-10-04T21:14:54.526549
SCH34349,CUST7253,ALD9660,DRV1738,2025-06-21T17:32:26,17:32,16:00,20:00,Medium,Bulk,7.19,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.526612
SCH45187,CUST5637,ALD7108,DRV8132,2025-02-07T05:07:34,05:07,08:00,12:00,Medium,Standard,7.16,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.526674
SCH78443,CUST6768,ALD9903,DRV2442,2025-03-30T16:52:08,16:52,12:00,16:00,Low,Standard,4.41,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.526778
SCH68658,CUST2929,ALD5817,DRV4827,2025-04-20T00:46:55,00:46,12:00,16:00,Low,Scheduled,7.02,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.526845
SCH91942,CUST6699,ALD3809,DRV7208,2025-06-07T22:42:59,22:42,08:00,12:00,High,Standard,2.51,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.526908
SCH74983,CUST4096,ALD9184,DRV6460,2025-03-07T17:43:20,17:43,08:00,12:00,Medium,Emergency,0.64,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.526971
SCH83008,CUST5240,ALD7261,DRV8578,2025-02-14T19:16:18,19:16,08:00,12:00,Low,Standard,7.5,['Standard Delivery'],Completed,2025-10-04T21:14:54.527034
SCH33960,CUST4767,ALD1634,DRV1412,2025-06-09T19:12:58,19:12,16:00,20:00,Low,Scheduled,4.48,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.527097
SCH83949,CUST9499,ALD7679,DRV5823,2025-04-14T16:24:40,16:24,20:00,24:00,Medium,Standard,2.6,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.527168
SCH88868,CUST9735,ALD5281,DRV4385,2025-05-21T19:53:12,19:53,08:00,12:00,Medium,Refrigerated,7.88,['Temperature Control'],Cancelled,2025-10-04T21:14:54.527232
SCH93700,CUST5328,ALD9886,DRV3707,2025-05-20T03:49:48,03:49,12:00,16:00,Low,Refrigerated,2.1,['Temperature Control'],In Progress,2025-10-04T21:14:54.527299
SCH67395,CUST1856,ALD9227,DRV9232,2025-06-11T06:26:02,06:26,16:00,20:00,High,Scheduled,3.08,['Standard Delivery'],Completed,2025-10-04T21:14:54.527363
SCH92867,CUST8783,ALD5018,DRV3122,2025-04-17T18:02:31,18:02,12:00,16:00,Medium,Express,2.61,['Express Delivery'],Scheduled,2025-10-04T21:14:54.527432
SCH92803,CUST4745,ALD5833,DRV3830,2025-05-13T00:00:13,00:00,16:00,20:00,Medium,Emergency,0.9,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.527503
SCH71534,CUST3586,ALD7787,DRV9898,2025-02-05T07:30:31,07:30,16:00,20:00,High,Standard,6.78,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.527567
SCH16036,CUST9995,ALD6722,DRV5776,2025-06-16T05:47:26,05:47,08:00,12:00,Medium,Scheduled,6.52,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.527637
SCH71874,CUST1834,ALD2470,DRV3678,2025-04-16T04:21:54,04:21,12:00,16:00,Low,Refrigerated,3.12,['Temperature Control'],Scheduled,2025-10-04T21:14:54.527708
SCH85497,CUST3990,ALD6314,DRV6264,2025-06-02T11:38:04,11:38,08:00,12:00,Low,Refrigerated,7.07,['Temperature Control'],Scheduled,2025-10-04T21:14:54.527773
SCH63228,CUST8806,ALD7252,DRV9732,2025-06-28T15:11:38,15:11,08:00,12:00,Medium,Standard,3.85,['Standard Delivery'],Completed,2025-10-04T21:14:54.527837
SCH51156,CUST5065,ALD2112,DRV5914,2025-05-19T21:43:27,21:43,20:00,24:00,Medium,Scheduled,2.95,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.527900
SCH88312,CUST8206,ALD5259,DRV2321,2025-03-26T03:15:30,03:15,08:00,12:00,Medium,Refrigerated,3.38,"['Temperature Control', 'Hazardous Materials', 'Fragile Handling']",Scheduled,2025-10-04T21:14:54.527963
SCH39916,CUST8464,ALD4303,DRV9843,2025-06-06T06:31:45,06:31,16:00,20:00,High,Scheduled,5.3,['Standard Delivery'],Completed,2025-10-04T21:14:54.528026
SCH67496,CUST4424,ALD5734,DRV9852,2025-04-25T20:07:14,20:07,08:00,12:00,Low,Refrigerated,7.07,"['Temperature Control', 'Fragile Handling']",Scheduled,2025-10-04T21:14:54.528094
SCH37511,CUST7404,ALD6762,DRV7999,2025-04-18T01:56:11,01:56,20:00,24:00,Low,Emergency,1.63,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.528160
SCH38405,CUST9962,ALD6463,DRV2316,2025-04-29T14:39:44,14:39,16:00,20:00,High,Express,1.91,['Express Delivery'],Scheduled,2025-10-04T21:14:54.528223
SCH35337,CUST9415,ALD8346,DRV2062,2025-04-18T16:57:07,16:57,08:00,12:00,Medium,Emergency,1.86,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.528287
SCH28074,CUST3838,ALD2549,DRV4497,2025-02-14T11:10:35,11:10,20:00,24:00,Medium,Scheduled,3.29,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.528350
SCH63089,CUST6131,ALD9678,DRV6940,2025-04-21T11:42:56,11:42,12:00,16:00,Medium,Refrigerated,2.81,['Temperature Control'],Scheduled,2025-10-04T21:14:54.528414
SCH74922,CUST3419,ALD3595,DRV1923,2025-04-16T21:14:53,21:14,16:00,20:00,Medium,Bulk,10.21,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.528484
SCH39818,CUST2642,ALD2557,DRV8632,2025-04-11T10:49:36,10:49,12:00,16:00,High,Bulk,8.53,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.528547
SCH63730,CUST4277,ALD3743,DRV6962,2025-04-13T07:27:20,07:27,20:00,24:00,Medium,Refrigerated,7.2,['Temperature Control'],Completed,2025-10-04T21:14:54.528610
SCH73866,CUST5130,ALD1435,DRV8952,2025-04-18T13:38:38,13:38,20:00,24:00,Low,Emergency,0.89,['Fragile Handling'],Cancelled,2025-10-04T21:14:54.528673
SCH31340,CUST7380,ALD3210,DRV2253,2025-03-27T07:25:55,07:25,16:00,20:00,High,Express,2.17,['Express Delivery'],Scheduled,2025-10-04T21:14:54.528742
SCH65219,CUST3330,ALD3204,DRV4980,2025-06-26T18:30:53,18:30,20:00,24:00,Medium,Bulk,4.91,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.528807
SCH71144,CUST6290,ALD5113,DRV4610,2025-04-27T00:59:34,00:59,12:00,16:00,Medium,Refrigerated,5.5,['Temperature Control'],In Progress,2025-10-04T21:14:54.528870
SCH10743,CUST7634,ALD6101,DRV6961,2025-03-15T07:50:35,07:50,12:00,16:00,Medium,Scheduled,7.47,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.528934
SCH72510,CUST1787,ALD4647,DRV7389,2025-05-08T19:59:11,19:59,12:00,16:00,Low,Refrigerated,4.63,['Temperature Control'],Scheduled,2025-10-04T21:14:54.529036
SCH78398,CUST5434,ALD8492,DRV7149,2025-03-13T09:31:35,09:31,16:00,20:00,Medium,Refrigerated,6.05,['Temperature Control'],Cancelled,2025-10-04T21:14:54.529100
SCH12860,CUST8742,ALD9749,DRV3047,2025-02-07T10:42:36,10:42,08:00,12:00,Medium,Refrigerated,5.55,['Temperature Control'],Scheduled,2025-10-04T21:14:54.529163
SCH17869,CUST3622,ALD6324,DRV5840,2025-06-04T01:29:10,01:29,08:00,12:00,Medium,Bulk,10.89,['Standard Delivery'],In Progress,2025-10-04T21:14:54.529226
SCH86430,CUST2357,ALD2957,DRV3959,2025-03-27T07:20:14,07:20,08:00,12:00,Medium,Standard,4.92,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.529300
SCH36215,CUST4195,ALD1596,DRV2974,2025-02-27T03:43:15,03:43,08:00,12:00,High,Scheduled,7.9,['Standard Delivery'],Completed,2025-10-04T21:14:54.529365
SCH30925,CUST8787,ALD2640,DRV3717,2025-04-30T05:15:31,05:15,08:00,12:00,Medium,Emergency,0.54,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.529434
SCH50252,CUST8699,ALD8117,DRV4482,2025-04-13T07:41:48,07:41,12:00,16:00,Medium,Express,3.05,['Express Delivery'],Scheduled,2025-10-04T21:14:54.529498
SCH38266,CUST8527,ALD3631,DRV4123,2025-02-06T10:06:47,10:06,20:00,24:00,High,Standard,3.78,['Standard Delivery'],In Progress,2025-10-04T21:14:54.529561
SCH89924,CUST3294,ALD1188,DRV6773,2025-03-18T18:18:43,18:18,12:00,16:00,High,Scheduled,2.43,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.529624
SCH77167,CUST9451,ALD3598,DRV9519,2025-04-19T11:16:14,11:16,12:00,16:00,High,Express,3.02,['Express Delivery'],In Progress,2025-10-04T21:14:54.529687
SCH53096,CUST8044,ALD7862,DRV3020,2025-05-25T00:10:20,00:10,12:00,16:00,Medium,Scheduled,7.09,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.529750
SCH18414,CUST3278,ALD6948,DRV1820,2025-04-08T14:27:57,14:27,20:00,24:00,Medium,Emergency,1.24,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.529813
SCH64997,CUST4213,ALD7749,DRV1440,2025-03-18T19:16:53,19:16,20:00,24:00,Medium,Refrigerated,6.68,['Temperature Control'],Cancelled,2025-10-04T21:14:54.529876
SCH33397,CUST7343,ALD5214,DRV2218,2025-02-15T14:21:52,14:21,16:00,20:00,Medium,Standard,5.46,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.529939
SCH80716,CUST3465,ALD8555,DRV4900,2025-03-05T01:49:33,01:49,20:00,24:00,Medium,Emergency,1.96,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.530002
SCH44796,CUST3950,ALD3497,DRV6313,2025-06-15T10:45:54,10:45,08:00,12:00,Medium,Emergency,1.87,['Standard Delivery'],In Progress,2025-10-04T21:14:54.530071
SCH44004,CUST3690,ALD7250,DRV3984,2025-01-31T23:14:55,23:14,20:00,24:00,Medium,Express,2.99,['Express Delivery'],Completed,2025-10-04T21:14:54.530142
SCH30854,CUST2049,ALD8830,DRV2389,2025-04-04T06:22:39,06:22,16:00,20:00,Medium,Scheduled,5.83,['Hazardous Materials'],Scheduled,2025-10-04T21:14:54.530230
SCH24207,CUST4019,ALD4443,DRV5631,2025-06-23T21:17:09,21:17,20:00,24:00,Low,Scheduled,6.75,['Standard Delivery'],In Progress,2025-10-04T21:14:54.531141
SCH88973,CUST6701,ALD4956,DRV9084,2025-05-08T16:56:58,16:56,20:00,24:00,Low,Express,1.24,"['Hazardous Materials', 'Express Delivery']",Cancelled,2025-10-04T21:14:54.531346
