metrics_id,date,vehicle_id,driver_id,depot_id,route_id,total_distance_km,total_fuel_consumed_liters,average_fuel_efficiency,total_delivery_time_hours,on_time_delivery_rate,accidents_count,violations_count,safety_score,total_fuel_cost_sar,maintenance_cost_sar,total_operating_cost_sar,customer_satisfaction_score,delivery_success_rate,complaint_count,co2_emissions_kg,fuel_waste_liters,environmental_score,created_at,warehouse_id,supplier_id,inventory_turnover,stock_accuracy_percent,stockout_incidents,overstock_value_sar,order_fulfillment_rate,average_order_cycle_time_days,order_accuracy_rate,supplier_performance_score,supplier_reliability_percent,cost_savings_sar,transportation_cost_sar,fuel_efficiency_km_per_liter,route_optimization_savings_sar,defect_rate_percent,return_rate_percent,carbon_footprint_kg_co2,waste_reduction_percent,sustainability_score
SCM30722,2025-03-01T19:31:54,,,,,,,,,0.918,,,,,,,4.3,,,,,,2025-10-04T23:50:43.214034,WH143,SUP4721,7.95,97.63,5.0,64578.82,0.974,8.45,0.958,3.7,85.19,10920.68,40380.99,9.94,8550.35,1.42,0.83,3906.05,13.49,3.3
SCM96709,2025-02-20T05:09:15,,,,,,,,,0.885,,,,,,,4.2,,,,,,2025-10-04T23:50:43.214164,WH558,SUP9215,5.55,97.58,1.0,22048.19,0.985,7.76,0.963,3.9,91.39,44362.97,63570.1,6.79,19165.3,0.26,2.66,3888.79,16.55,3.8
SCM73690,2025-06-14T11:38:24,,,,,,,,,0.883,,,,,,,4.5,,,,,,2025-10-04T23:50:43.214291,WH247,SUP4973,9.64,99.13,10.0,72824.25,0.931,8.42,0.957,3.5,85.93,15880.61,65171.56,10.63,6640.98,1.14,2.91,6029.7,11.98,4.7
SCM55266,2025-02-16T08:57:25,,,,,,,,,0.886,,,,,,,4.1,,,,,,2025-10-04T23:50:43.214439,WH950,SUP5406,4.9,98.0,9.0,13589.13,0.951,9.71,0.952,3.9,95.66,33850.24,83308.74,8.72,6610.37,0.94,0.79,5669.75,20.34,4.5
SCM58929,2025-03-17T05:48:10,,,,,,,,,0.901,,,,,,,4.8,,,,,,2025-10-04T23:50:43.214569,WH389,SUP3782,7.36,95.94,7.0,51282.68,0.972,7.74,0.951,4.8,97.67,12533.77,41315.25,9.02,7304.35,1.89,1.73,2826.66,14.09,4.7
SCM16470,2025-04-30T20:45:31,,,,,,,,,0.943,,,,,,,4.5,,,,,,2025-10-04T23:50:43.214699,WH970,SUP3085,5.19,95.94,4.0,24415.28,0.964,9.08,0.963,4.5,92.08,16613.23,58980.01,7.0,10172.86,0.79,2.16,4303.86,21.3,4.5
SCM57450,2025-05-17T01:59:39,,,,,,,,,0.901,,,,,,,5.0,,,,,,2025-10-04T23:50:43.214826,WH934,SUP8275,9.44,97.41,1.0,15564.0,0.931,6.33,0.956,3.7,90.37,32599.54,60195.37,9.37,6315.09,0.42,1.11,8940.86,19.6,4.1
SCM49978,2025-04-13T14:32:17,,,,,,,,,0.959,,,,,,,4.9,,,,,,2025-10-04T23:50:43.214959,WH364,SUP8320,8.73,95.78,1.0,97192.17,0.942,7.49,0.973,5.0,89.35,14177.1,70415.93,6.63,9549.93,1.72,2.25,4352.84,21.06,4.6
SCM92938,2025-06-14T00:18:29,,,,,,,,,0.922,,,,,,,4.2,,,,,,2025-10-04T23:50:43.215106,WH246,SUP5727,6.73,95.74,2.0,22705.5,0.931,2.91,0.977,4.4,94.06,35328.05,16803.92,9.41,4777.12,1.38,0.94,8202.84,7.74,3.2
SCM89941,2025-05-14T06:55:49,,,,,,,,,0.95,,,,,,,5.0,,,,,,2025-10-04T23:50:43.215270,WH866,SUP3706,8.85,95.12,2.0,53393.29,0.982,7.9,0.987,5.0,92.84,31914.75,22590.21,7.3,8848.49,1.33,2.85,4396.24,11.71,3.1
SCM85995,2025-05-03T21:21:24,,,,,,,,,0.916,,,,,,,4.6,,,,,,2025-10-04T23:50:43.215420,WH304,SUP3817,5.35,97.72,1.0,78644.62,0.938,3.29,0.972,4.0,88.29,11651.86,34199.22,9.18,16384.56,0.16,1.47,4084.95,9.99,4.3
SCM51114,2025-06-10T22:56:31,,,,,,,,,0.926,,,,,,,4.6,,,,,,2025-10-04T23:50:43.215566,WH967,SUP8981,7.56,95.24,2.0,52059.84,0.921,4.45,0.955,4.5,95.19,49199.62,22317.94,8.32,17228.5,1.83,2.84,1840.43,12.76,3.4
SCM93509,2025-04-23T09:29:39,,,,,,,,,0.897,,,,,,,4.7,,,,,,2025-10-04T23:50:43.215755,WH445,SUP3433,10.79,97.93,9.0,64609.47,0.92,6.56,0.962,3.8,87.27,10831.78,49136.76,10.93,13093.4,0.16,2.21,2493.42,17.47,3.6
SCM35756,2025-04-18T10:52:03,,,,,,,,,0.928,,,,,,,4.5,,,,,,2025-10-04T23:50:43.215906,WH912,SUP9041,11.47,97.38,5.0,35796.31,0.942,3.83,0.967,4.4,97.75,12517.39,55723.94,10.89,7667.11,1.61,0.74,2859.13,10.47,3.2
SCM25433,2025-01-24T10:42:58,,,,,,,,,0.912,,,,,,,4.2,,,,,,2025-10-04T23:50:43.216019,WH387,SUP8152,9.56,97.1,3.0,67256.69,0.942,2.34,0.98,3.7,97.21,25034.34,46579.82,8.93,9931.45,1.89,0.74,2689.36,12.6,4.1
SCM69672,2025-06-03T05:56:18,,,,,,,,,0.921,,,,,,,4.8,,,,,,2025-10-04T23:50:43.216135,WH124,SUP6747,4.89,96.95,1.0,51890.76,0.981,3.41,0.977,4.5,91.62,31382.9,12575.57,7.47,6296.38,0.44,1.94,6723.72,23.62,4.3
SCM90005,2025-02-13T09:47:56,,,,,,,,,0.92,,,,,,,4.1,,,,,,2025-10-04T23:50:43.216256,WH916,SUP1698,10.18,98.54,0.0,29339.65,0.977,6.46,0.958,4.2,94.44,36971.28,46021.89,10.77,7954.12,1.82,2.64,8356.27,7.66,3.2
SCM90157,2025-06-05T00:22:10,,,,,,,,,0.91,,,,,,,4.1,,,,,,2025-10-04T23:50:43.234799,WH697,SUP1107,8.51,97.25,0.0,10989.58,0.933,7.35,0.967,4.3,87.32,16387.83,88274.85,8.83,2621.32,0.83,2.18,5563.75,11.6,4.3
SCM24538,2025-05-21T05:20:49,,,,,,,,,0.927,,,,,,,4.0,,,,,,2025-10-04T23:50:43.235161,WH375,SUP8375,9.61,98.3,4.0,16616.73,0.951,9.11,0.954,4.6,92.97,24193.65,34179.39,8.24,9824.04,0.54,0.8,8833.72,8.83,4.2
SCM78612,2025-05-07T05:57:57,,,,,,,,,0.965,,,,,,,4.3,,,,,,2025-10-04T23:50:43.235384,WH794,SUP4155,4.36,96.54,9.0,71169.71,0.927,6.68,0.964,3.9,90.55,38635.6,56063.72,7.36,10394.06,0.43,0.73,7640.72,14.12,3.4
SCM18020,2025-06-27T23:27:16,,,,,,,,,0.909,,,,,,,4.4,,,,,,2025-10-04T23:50:43.235541,WH383,SUP3790,10.68,97.9,8.0,47003.08,0.988,8.4,0.957,3.7,87.59,47147.09,25376.99,6.59,9229.73,1.22,1.16,9479.73,10.07,3.3
SCM33219,2025-04-25T18:06:09,,,,,,,,,0.954,,,,,,,4.5,,,,,,2025-10-04T23:50:43.235683,WH900,SUP8339,6.83,98.97,7.0,81354.23,0.987,4.49,0.978,3.9,96.21,15030.42,81136.16,11.91,8149.58,0.71,1.87,1965.77,10.08,4.7
SCM65052,2025-01-10T08:39:04,,,,,,,,,0.899,,,,,,,4.8,,,,,,2025-10-04T23:50:43.235821,WH995,SUP9479,6.95,95.33,0.0,76079.51,0.967,7.36,0.962,4.9,96.1,8010.81,53421.56,10.68,12482.63,1.29,1.65,9297.3,12.92,3.9
SCM55405,2025-03-31T16:21:21,,,,,,,,,0.936,,,,,,,4.3,,,,,,2025-10-04T23:50:43.235984,WH701,SUP1290,5.47,96.7,5.0,13441.3,0.942,4.41,0.965,4.6,92.16,49429.59,59676.37,7.76,6317.05,0.28,1.19,1201.52,14.26,4.7
SCM33914,2025-03-02T22:19:35,,,,,,,,,0.882,,,,,,,4.8,,,,,,2025-10-04T23:50:43.236108,WH765,SUP1318,9.26,97.32,1.0,18895.85,0.944,2.31,0.987,3.8,96.05,17623.99,70764.12,7.58,4791.8,1.47,2.74,5928.74,8.53,4.1
SCM69941,2025-04-22T07:54:33,,,,,,,,,0.899,,,,,,,4.7,,,,,,2025-10-04T23:50:43.236232,WH565,SUP2908,11.8,97.11,8.0,74875.65,0.965,7.98,0.955,3.8,89.4,49555.88,88527.12,6.42,15370.5,0.98,1.67,2246.98,7.25,4.3
SCM13267,2025-03-27T22:52:46,,,,,,,,,0.903,,,,,,,4.9,,,,,,2025-10-04T23:50:43.236345,WH720,SUP1973,8.33,98.94,0.0,87279.35,0.934,3.71,0.97,3.6,93.26,8483.84,61741.17,8.57,19775.65,1.8,2.51,3497.46,13.48,3.7
SCM69496,2025-03-17T07:22:13,,,,,,,,,0.969,,,,,,,4.2,,,,,,2025-10-04T23:50:43.236455,WH619,SUP3952,6.5,99.43,8.0,79910.36,0.982,9.96,0.989,3.9,90.98,43404.59,20558.43,8.32,2082.7,1.89,0.8,6626.06,22.54,3.3
SCM15410,2025-01-21T07:12:28,,,,,,,,,0.918,,,,,,,4.6,,,,,,2025-10-04T23:50:43.236575,WH605,SUP1713,5.29,96.22,10.0,31644.83,0.97,6.56,0.968,4.9,94.81,45254.18,35027.94,7.88,4997.52,1.05,1.2,6511.06,19.59,3.5
SCM40555,2025-05-10T08:56:13,,,,,,,,,0.955,,,,,,,4.0,,,,,,2025-10-04T23:50:43.236700,WH998,SUP5009,11.24,97.97,9.0,73569.31,0.96,3.75,0.953,4.8,93.91,40010.19,29762.9,6.16,16875.42,0.44,0.75,8875.19,5.82,3.4
SCM65913,2025-05-05T11:51:56,,,,,,,,,0.91,,,,,,,4.3,,,,,,2025-10-04T23:50:43.236811,WH252,SUP8059,8.62,95.93,1.0,36217.57,0.947,8.47,0.977,4.9,94.57,14803.52,49200.06,9.42,5369.07,0.4,1.6,9803.52,23.92,4.2
SCM17387,2025-02-06T07:29:16,,,,,,,,,0.927,,,,,,,4.4,,,,,,2025-10-04T23:50:43.236923,WH175,SUP2988,11.15,96.85,3.0,11629.64,0.982,4.02,0.96,3.6,97.94,14695.69,29819.93,9.36,12768.33,1.65,1.54,3842.02,7.59,3.5
SCM79949,2025-05-06T01:44:34,,,,,,,,,0.96,,,,,,,4.6,,,,,,2025-10-04T23:50:43.237170,WH885,SUP6248,6.99,99.23,6.0,86180.38,0.952,2.02,0.958,4.0,95.38,46500.62,92147.5,9.38,11192.27,1.88,1.49,3687.85,9.13,4.5
SCM10917,2025-03-01T23:09:52,,,,,,,,,0.943,,,,,,,5.0,,,,,,2025-10-04T23:50:43.237656,WH505,SUP2896,8.1,95.81,5.0,23171.58,0.962,9.84,0.965,3.9,87.58,42128.59,19734.73,8.83,13817.07,0.18,1.03,5267.77,20.63,3.9
SCM22456,2025-03-16T23:05:41,,,,,,,,,0.892,,,,,,,4.7,,,,,,2025-10-04T23:50:43.237793,WH146,SUP2439,8.14,95.11,7.0,76393.09,0.921,5.09,0.951,4.3,95.19,48024.07,47224.67,9.55,4605.28,0.67,1.52,2164.6,18.47,4.8
SCM36649,2025-01-02T16:37:03,,,,,,,,,0.933,,,,,,,4.7,,,,,,2025-10-04T23:50:43.237916,WH918,SUP7285,10.35,95.0,10.0,45213.2,0.974,6.54,0.989,3.5,94.97,15638.06,50940.54,11.33,5096.05,1.28,2.36,3195.59,15.61,3.2
SCM64090,2025-06-26T22:43:46,,,,,,,,,0.962,,,,,,,4.0,,,,,,2025-10-04T23:50:43.238049,WH848,SUP7166,7.19,97.3,7.0,36955.19,0.942,5.81,0.973,4.0,95.36,38643.43,22239.31,7.76,8316.17,0.56,1.99,3632.96,15.31,4.0
SCM53388,2025-04-28T03:50:17,,,,,,,,,0.967,,,,,,,4.1,,,,,,2025-10-04T23:50:43.238162,WH482,SUP1211,7.27,96.45,8.0,71188.69,0.928,2.7,0.976,4.1,97.73,26137.88,62787.9,10.18,17678.11,1.25,1.18,7639.03,5.12,3.5
SCM75727,2025-04-22T13:26:26,,,,,,,,,0.969,,,,,,,4.3,,,,,,2025-10-04T23:50:43.238273,WH840,SUP9430,11.36,96.15,2.0,48524.69,0.965,2.92,0.979,5.0,96.86,22426.42,76415.77,10.03,5757.22,1.82,0.78,1922.21,18.06,4.8
SCM68681,2025-06-09T03:55:02,,,,,,,,,0.935,,,,,,,4.6,,,,,,2025-10-04T23:50:43.238393,WH533,SUP9945,7.5,99.19,3.0,90937.94,0.943,4.33,0.98,4.9,97.77,27385.97,73689.09,9.15,13788.66,0.94,0.98,7718.62,17.19,3.6
SCM20672,2025-01-08T18:31:58,,,,,,,,,0.968,,,,,,,4.0,,,,,,2025-10-04T23:50:43.238528,WH523,SUP8012,7.05,98.37,4.0,25169.88,0.925,3.35,0.972,4.7,92.98,13999.68,14961.26,7.58,2642.46,0.55,0.78,4311.12,23.51,3.1
SCM31520,2025-05-13T16:13:21,,,,,,,,,0.916,,,,,,,4.3,,,,,,2025-10-04T23:50:43.238818,WH713,SUP8024,6.55,95.73,2.0,54889.35,0.97,2.03,0.965,4.8,86.44,40619.15,33781.86,7.42,16611.44,0.4,1.66,9236.09,7.51,3.4
SCM57804,2025-01-06T18:59:24,,,,,,,,,0.912,,,,,,,4.6,,,,,,2025-10-04T23:50:43.238950,WH256,SUP3251,10.53,98.76,2.0,99181.24,0.978,9.88,0.973,4.8,93.01,7624.36,82109.79,11.05,16850.03,0.9,1.85,6847.37,20.7,4.9
SCM83013,2025-03-28T10:27:38,,,,,,,,,0.964,,,,,,,4.8,,,,,,2025-10-04T23:50:43.239090,WH421,SUP8395,11.12,96.13,3.0,83965.12,0.944,5.29,0.963,3.5,85.42,11032.94,83983.06,9.02,15660.67,1.37,2.07,6524.99,9.51,4.7
SCM46175,2025-05-28T22:52:29,,,,,,,,,0.901,,,,,,,4.8,,,,,,2025-10-04T23:50:43.239210,WH673,SUP7981,10.04,97.18,5.0,87511.69,0.98,9.9,0.962,4.8,90.79,30361.36,76202.1,10.41,19496.94,1.49,0.88,7822.04,17.91,3.0
SCM22787,2025-01-21T17:32:23,,,,,,,,,0.96,,,,,,,4.8,,,,,,2025-10-04T23:50:43.239328,WH836,SUP7721,8.54,98.95,0.0,23841.64,0.934,7.71,0.955,3.7,89.1,45443.7,65875.19,8.39,17643.1,1.85,2.38,9883.93,5.18,3.1
SCM29507,2025-06-03T17:24:56,,,,,,,,,0.909,,,,,,,4.5,,,,,,2025-10-04T23:50:43.239441,WH865,SUP1579,4.93,95.5,1.0,34893.45,0.965,9.67,0.958,3.6,88.2,15773.61,76384.52,7.03,19636.13,0.13,2.6,6118.22,19.36,4.5
SCM44420,2025-01-04T19:03:19,,,,,,,,,0.89,,,,,,,4.6,,,,,,2025-10-04T23:50:43.239558,WH206,SUP9502,8.17,98.41,8.0,94135.47,0.937,5.24,0.989,3.9,95.16,41468.18,15228.11,11.88,19035.63,0.44,2.42,5825.17,11.37,4.7
SCM96266,2025-04-16T07:09:37,,,,,,,,,0.897,,,,,,,4.7,,,,,,2025-10-04T23:50:43.239672,WH966,SUP1051,4.73,98.29,9.0,39083.0,0.949,3.02,0.96,3.9,89.88,26927.18,43318.4,6.55,8492.29,0.37,0.6,4338.95,20.17,3.0
SCM71974,2025-03-25T17:29:47,,,,,,,,,0.884,,,,,,,4.4,,,,,,2025-10-04T23:50:43.239797,WH777,SUP3221,9.71,98.19,10.0,13695.43,0.977,7.41,0.987,4.4,91.21,47479.24,28629.09,6.87,8272.63,1.9,1.77,8951.63,16.98,4.8
SCM80036,2025-01-01T14:45:01,,,,,,,,,0.907,,,,,,,4.9,,,,,,2025-10-04T23:50:43.239908,WH861,SUP8684,5.0,95.81,1.0,52800.54,0.943,9.1,0.974,3.8,88.32,40257.15,90390.79,8.29,2844.8,1.28,0.81,9763.4,21.86,3.4
SCM55988,2025-03-01T08:38:49,,,,,,,,,0.91,,,,,,,4.9,,,,,,2025-10-04T23:50:43.240027,WH587,SUP8171,10.73,95.9,1.0,13897.41,0.955,4.8,0.959,3.8,91.68,18533.39,27154.81,7.09,3848.63,1.51,2.14,4348.7,12.12,4.9
SCM71923,2025-03-01T23:29:07,,,,,,,,,0.968,,,,,,,4.4,,,,,,2025-10-04T23:50:43.240157,WH557,SUP3544,4.86,98.18,8.0,87940.91,0.946,5.42,0.984,3.7,88.38,9049.84,33940.3,11.57,7165.81,1.06,2.36,3890.09,23.42,3.9
SCM24302,2025-02-25T11:51:27,,,,,,,,,0.95,,,,,,,4.5,,,,,,2025-10-04T23:50:43.240276,WH144,SUP9421,11.88,96.05,6.0,25270.86,0.973,5.08,0.979,3.5,86.38,19284.62,84699.37,9.13,11104.3,2.0,0.88,1829.65,8.47,4.9
SCM84396,2025-06-06T01:27:24,,,,,,,,,0.937,,,,,,,4.8,,,,,,2025-10-04T23:50:43.240394,WH916,SUP2185,7.81,98.4,6.0,99959.03,0.931,2.47,0.957,4.9,96.46,22295.3,38379.77,7.51,15316.64,1.86,2.73,4916.73,14.1,4.6
SCM64861,2025-02-21T10:24:25,,,,,,,,,0.912,,,,,,,4.3,,,,,,2025-10-04T23:50:43.240511,WH444,SUP2846,4.24,96.09,6.0,56284.85,0.961,6.99,0.963,4.6,86.79,37524.35,26624.46,7.83,6443.15,1.57,1.93,1830.42,8.28,4.2
SCM34858,2025-02-09T20:39:10,,,,,,,,,0.922,,,,,,,4.5,,,,,,2025-10-04T23:50:43.240640,WH101,SUP9325,7.68,95.01,3.0,76101.28,0.975,9.83,0.977,4.2,90.69,5630.48,53668.65,11.18,16822.8,0.85,1.61,9505.6,8.68,4.8
SCM78208,2025-05-15T23:40:11,,,,,,,,,0.885,,,,,,,4.1,,,,,,2025-10-04T23:50:43.240765,WH486,SUP6442,10.12,96.05,7.0,21422.51,0.98,7.92,0.968,4.0,91.59,21742.22,94605.19,11.93,15960.5,0.79,0.77,5119.35,5.6,3.9
SCM54137,2025-06-05T12:23:45,,,,,,,,,0.899,,,,,,,4.5,,,,,,2025-10-04T23:50:43.240893,WH395,SUP8164,4.93,96.45,2.0,35055.37,0.974,2.05,0.989,4.3,92.08,45518.25,42591.5,10.76,17803.45,1.38,2.17,4295.81,20.53,4.3
SCM85390,2025-03-14T14:59:38,,,,,,,,,0.894,,,,,,,4.0,,,,,,2025-10-04T23:50:43.241029,WH506,SUP3826,6.25,95.46,5.0,81422.6,0.974,9.32,0.975,3.9,85.92,12123.77,47323.62,11.07,17712.18,0.25,2.05,4889.64,17.48,5.0
SCM48758,2025-04-16T06:25:11,,,,,,,,,0.925,,,,,,,4.2,,,,,,2025-10-04T23:50:43.241153,WH242,SUP6076,9.0,97.23,2.0,39997.58,0.952,9.21,0.971,4.3,88.83,30730.12,49365.02,9.99,4369.53,0.24,2.28,3931.28,6.07,3.3
SCM60625,2025-06-27T12:13:30,,,,,,,,,0.941,,,,,,,4.7,,,,,,2025-10-04T23:50:43.241280,WH601,SUP4984,5.24,98.92,10.0,31000.61,0.929,5.87,0.989,5.0,88.1,10740.33,33668.2,9.99,19739.64,0.27,2.64,1860.67,17.65,5.0
SCM82236,2025-05-21T06:58:52,,,,,,,,,0.882,,,,,,,4.6,,,,,,2025-10-04T23:50:43.241406,WH183,SUP8284,11.49,95.53,2.0,56830.83,0.924,2.09,0.971,3.9,94.06,10977.11,86092.01,10.94,5734.35,0.51,2.57,1756.74,24.22,3.7
SCM16731,2025-01-23T05:24:11,,,,,,,,,0.899,,,,,,,4.8,,,,,,2025-10-04T23:50:43.241549,WH329,SUP4376,10.91,95.9,10.0,84149.78,0.928,5.74,0.967,4.6,88.74,33687.41,30541.25,6.07,6866.61,0.89,2.61,3292.22,14.06,4.5
SCM74327,2025-01-16T04:27:34,,,,,,,,,0.939,,,,,,,4.8,,,,,,2025-10-04T23:50:43.241685,WH469,SUP2603,8.82,98.55,1.0,69545.96,0.937,8.98,0.971,3.9,92.38,29511.52,61893.17,8.89,11950.32,1.21,0.89,4533.36,15.87,3.3
SCM27285,2025-02-28T17:49:15,,,,,,,,,0.929,,,,,,,4.3,,,,,,2025-10-04T23:50:43.246170,WH597,SUP1115,10.56,95.99,1.0,85416.5,0.936,4.19,0.964,5.0,90.14,46086.24,96996.42,8.87,3354.89,1.68,2.52,4087.23,21.54,3.8
SCM35496,2025-03-17T14:13:28,,,,,,,,,0.881,,,,,,,4.2,,,,,,2025-10-04T23:50:43.246330,WH553,SUP2217,5.58,98.43,7.0,32105.0,0.937,3.72,0.984,4.1,94.22,19303.41,62935.84,10.07,17995.25,1.46,2.71,6878.23,12.31,5.0
SCM86485,2025-05-29T07:09:34,,,,,,,,,0.967,,,,,,,4.1,,,,,,2025-10-04T23:50:43.246605,WH766,SUP5029,5.89,97.25,5.0,43535.24,0.934,7.64,0.963,3.8,94.35,43298.9,34284.96,11.82,14654.21,0.83,0.75,4155.35,14.82,4.3
SCM35732,2025-04-10T13:55:46,,,,,,,,,0.884,,,,,,,4.0,,,,,,2025-10-04T23:50:43.246840,WH662,SUP2040,5.84,95.61,10.0,39281.33,0.983,4.41,0.987,3.6,96.14,23137.5,25677.99,10.19,13196.9,1.17,1.48,4411.3,6.3,3.3
SCM48419,2025-05-18T04:34:47,,,,,,,,,0.927,,,,,,,4.3,,,,,,2025-10-04T23:50:43.247190,WH494,SUP6409,11.28,98.54,7.0,76750.35,0.988,7.67,0.966,4.5,89.31,10891.42,95499.05,10.27,8046.02,1.68,2.88,2596.55,13.9,3.4
SCM73838,2025-03-28T02:22:37,,,,,,,,,0.915,,,,,,,4.6,,,,,,2025-10-04T23:50:43.247347,WH588,SUP9216,11.82,96.72,5.0,94946.19,0.984,2.43,0.955,4.3,86.28,31918.62,78572.36,6.48,15084.15,0.28,2.4,3988.74,11.15,3.2
SCM73110,2025-01-11T11:21:57,,,,,,,,,0.953,,,,,,,4.6,,,,,,2025-10-04T23:50:43.247464,WH813,SUP3828,11.48,97.54,7.0,12660.52,0.962,9.02,0.977,3.6,96.32,44076.82,89893.74,7.75,16844.73,1.84,0.77,3999.8,22.8,3.0
SCM46410,2025-02-26T01:01:35,,,,,,,,,0.956,,,,,,,4.8,,,,,,2025-10-04T23:50:43.247587,WH966,SUP1793,9.66,97.25,10.0,10407.27,0.982,3.34,0.983,4.7,89.94,26005.35,70603.07,6.35,13501.36,1.88,2.51,8397.33,6.72,3.6
SCM12476,2025-02-14T20:01:35,,,,,,,,,0.911,,,,,,,4.7,,,,,,2025-10-04T23:50:43.247708,WH399,SUP3643,5.97,98.73,1.0,17305.73,0.99,5.88,0.977,4.3,85.0,48678.05,21749.86,10.45,13791.02,1.24,2.6,8015.72,15.64,3.7
SCM29837,2025-01-24T19:07:56,,,,,,,,,0.948,,,,,,,4.2,,,,,,2025-10-04T23:50:43.247831,WH429,SUP2960,11.44,98.44,9.0,31402.51,0.938,3.31,0.98,3.7,90.64,36800.09,31791.5,6.58,17935.44,1.75,0.54,5191.09,22.39,4.8
SCM47700,2025-03-21T20:57:05,,,,,,,,,0.955,,,,,,,4.1,,,,,,2025-10-04T23:50:43.247950,WH123,SUP7617,9.85,98.17,8.0,70889.73,0.97,2.17,0.955,3.8,97.34,9241.26,87134.35,7.27,15395.68,1.5,2.09,9832.83,6.1,4.1
SCM38848,2025-05-23T11:35:30,,,,,,,,,0.968,,,,,,,5.0,,,,,,2025-10-04T23:50:43.248070,WH327,SUP2274,8.39,99.46,4.0,93354.73,0.941,7.44,0.968,4.3,95.24,15605.62,51580.46,7.3,17232.83,0.21,2.22,2900.53,9.55,4.1
SCM92700,2025-03-14T08:58:02,,,,,,,,,0.904,,,,,,,4.0,,,,,,2025-10-04T23:50:43.248168,WH208,SUP3257,4.42,98.89,1.0,90482.03,0.973,8.83,0.968,4.9,93.92,40050.88,82056.42,6.93,9260.45,1.34,2.73,4378.45,14.21,4.3
SCM24027,2025-05-29T23:40:59,,,,,,,,,0.932,,,,,,,4.8,,,,,,2025-10-04T23:50:43.248264,WH508,SUP3571,10.98,98.62,8.0,28743.39,0.935,6.31,0.981,4.8,96.66,46071.84,55327.23,7.61,11814.67,1.65,2.92,5004.67,12.52,3.6
SCM24746,2025-03-04T16:47:51,,,,,,,,,0.9,,,,,,,4.8,,,,,,2025-10-04T23:50:43.248356,WH440,SUP9761,4.45,96.53,7.0,66745.5,0.952,9.87,0.985,4.6,88.76,17844.4,85722.25,11.77,5166.66,1.5,1.36,9518.1,14.46,4.0
SCM67678,2025-02-20T04:10:44,,,,,,,,,0.915,,,,,,,4.3,,,,,,2025-10-04T23:50:43.248721,WH836,SUP4638,8.38,99.13,0.0,23297.51,0.929,4.6,0.989,4.8,92.27,42895.85,65302.96,7.03,3914.22,1.46,0.94,1350.27,20.77,3.9
SCM69799,2025-05-12T22:30:49,,,,,,,,,0.964,,,,,,,4.1,,,,,,2025-10-04T23:50:43.249129,WH678,SUP5760,9.25,97.34,3.0,65228.59,0.959,2.74,0.974,4.8,88.32,38621.43,21527.02,6.69,17194.57,1.53,0.57,6947.31,15.94,4.3
SCM92622,2025-01-22T16:21:09,,,,,,,,,0.95,,,,,,,4.8,,,,,,2025-10-04T23:50:43.252656,WH151,SUP5819,4.95,98.63,4.0,33496.81,0.989,4.59,0.986,3.9,94.47,39339.9,92012.18,10.36,14561.89,1.05,2.82,5601.91,6.27,3.7
SCM71810,2025-06-04T18:38:36,,,,,,,,,0.898,,,,,,,4.8,,,,,,2025-10-04T23:50:43.253203,WH682,SUP2300,8.04,97.99,10.0,37963.59,0.942,9.91,0.989,3.8,93.37,31497.23,71572.89,11.37,5555.4,1.92,1.77,5351.99,15.01,3.3
SCM90334,2025-02-24T11:01:46,,,,,,,,,0.901,,,,,,,4.9,,,,,,2025-10-04T23:50:43.253611,WH410,SUP2016,6.37,98.55,8.0,12756.78,0.95,2.95,0.978,4.2,85.34,9730.62,43351.08,7.49,19838.88,0.24,0.57,6411.96,14.42,3.8
SCM15422,2025-05-11T02:15:19,,,,,,,,,0.932,,,,,,,4.9,,,,,,2025-10-04T23:50:43.254452,WH805,SUP2179,4.49,97.4,5.0,47046.9,0.972,6.04,0.966,4.0,96.37,10716.79,27711.56,6.54,11162.57,1.44,1.79,9269.24,14.39,4.8
SCM25049,2025-01-01T04:24:25,,,,,,,,,0.921,,,,,,,4.9,,,,,,2025-10-04T23:50:43.254690,WH486,SUP8289,6.93,99.33,9.0,20393.76,0.954,2.41,0.989,4.2,88.07,17083.02,24354.33,9.49,14183.19,0.12,2.73,8841.87,12.6,3.1
SCM80916,2025-03-06T12:23:21,,,,,,,,,0.934,,,,,,,4.7,,,,,,2025-10-04T23:50:43.254857,WH500,SUP9134,11.02,97.31,4.0,13579.69,0.936,6.71,0.953,4.4,97.83,16551.47,35456.59,6.83,5330.32,1.07,0.58,1230.25,20.73,4.8
SCM68546,2025-04-15T09:15:09,,,,,,,,,0.913,,,,,,,4.6,,,,,,2025-10-04T23:50:43.255141,WH378,SUP7320,11.69,95.65,5.0,40391.19,0.923,5.58,0.963,4.8,96.92,39313.65,82100.79,6.91,17048.79,1.15,1.73,1923.2,7.39,4.1
SCM82406,2025-04-30T10:12:21,,,,,,,,,0.949,,,,,,,4.9,,,,,,2025-10-04T23:50:43.255372,WH275,SUP4427,6.52,96.25,8.0,92686.21,0.934,5.65,0.975,3.7,96.6,36946.21,87753.76,11.82,2708.94,0.89,2.65,6718.24,10.57,4.8
SCM83511,2025-03-12T05:13:41,,,,,,,,,0.924,,,,,,,4.9,,,,,,2025-10-04T23:50:43.255509,WH212,SUP6336,5.74,95.23,0.0,28010.79,0.982,5.34,0.956,4.9,93.11,23380.96,16711.42,10.17,10306.27,1.14,1.98,8255.56,5.36,3.2
