metrics_id,date,vehicle_id,driver_id,depot_id,route_id,total_distance_km,total_fuel_consumed_liters,average_fuel_efficiency,total_delivery_time_hours,on_time_delivery_rate,accidents_count,violations_count,safety_score,total_fuel_cost_sar,maintenance_cost_sar,total_operating_cost_sar,customer_satisfaction_score,delivery_success_rate,complaint_count,co2_emissions_kg,fuel_waste_liters,environmental_score,created_at,warehouse_id,supplier_id,inventory_turnover,stock_accuracy_percent,stockout_incidents,overstock_value_sar,order_fulfillment_rate,average_order_cycle_time_days,order_accuracy_rate,supplier_performance_score,supplier_reliability_percent,cost_savings_sar,transportation_cost_sar,fuel_efficiency_km_per_liter,route_optimization_savings_sar,defect_rate_percent,return_rate_percent,carbon_footprint_kg_co2,waste_reduction_percent,sustainability_score
SCM22508,2025-06-02T00:10:44,,,,,,,,,0.944,,,,,,,4.8,,,,,,2025-10-04T21:15:16.912612,WH829,SUP1079,5.62,98.48,6.0,33641.6,0.94,7.36,0.971,4.8,91.56,24448.26,87151.57,7.7,9416.94,0.88,2.88,9842.02,20.08,3.8
SCM69956,2025-06-16T16:09:57,,,,,,,,,0.888,,,,,,,4.9,,,,,,2025-10-04T21:15:16.912669,WH570,SUP9711,11.96,95.25,0.0,87907.28,0.934,9.61,0.975,4.2,89.02,27441.1,98751.24,9.27,18902.45,1.21,0.75,5144.37,8.34,3.7
SCM96864,2025-05-30T17:54:34,,,,,,,,,0.94,,,,,,,4.5,,,,,,2025-10-04T21:15:16.912726,WH624,SUP1907,9.94,99.33,4.0,24119.82,0.932,6.08,0.963,4.4,88.06,31813.78,94990.84,8.88,16556.55,0.29,1.74,7327.08,18.0,4.2
SCM73656,2025-04-05T06:09:39,,,,,,,,,0.886,,,,,,,4.2,,,,,,2025-10-04T21:15:16.912784,WH186,SUP4738,8.43,98.02,2.0,52817.8,0.923,9.05,0.973,4.4,88.96,21645.12,39655.4,11.71,16910.23,0.63,1.16,2086.11,9.31,4.2
SCM88449,2025-06-08T17:35:07,,,,,,,,,0.961,,,,,,,4.1,,,,,,2025-10-04T21:15:16.912842,WH554,SUP4630,4.55,96.82,10.0,18032.68,0.942,9.68,0.961,4.5,95.29,29982.3,44133.4,10.67,11373.06,0.24,2.96,2628.07,22.97,3.1
SCM70406,2025-04-16T10:08:01,,,,,,,,,0.891,,,,,,,4.9,,,,,,2025-10-04T21:15:16.912909,WH865,SUP5717,5.09,95.98,8.0,25189.74,0.983,9.86,0.984,3.5,94.04,36507.05,31880.57,10.74,17819.58,1.33,1.04,2110.09,13.75,3.9
SCM10566,2025-03-17T18:11:53,,,,,,,,,0.946,,,,,,,4.7,,,,,,2025-10-04T21:15:16.912967,WH531,SUP6390,11.63,95.85,4.0,90652.5,0.967,3.93,0.968,3.8,92.59,20202.23,28799.77,10.64,17546.27,0.3,2.24,8914.98,18.1,3.2
SCM27938,2025-04-23T01:15:29,,,,,,,,,0.892,,,,,,,4.2,,,,,,2025-10-04T21:15:16.913023,WH679,SUP7698,6.3,96.42,7.0,10255.22,0.963,6.99,0.98,4.4,96.89,12215.56,18536.61,9.44,14165.87,0.17,0.95,9541.29,23.18,4.1
SCM52225,2025-03-10T15:22:11,,,,,,,,,0.926,,,,,,,4.8,,,,,,2025-10-04T21:15:16.913079,WH215,SUP2950,5.1,97.6,7.0,32861.25,0.93,5.73,0.972,3.8,89.61,43484.91,82957.3,6.1,7022.48,1.78,1.59,4540.61,9.62,4.1
SCM43423,2025-05-17T21:05:27,,,,,,,,,0.892,,,,,,,4.7,,,,,,2025-10-04T21:15:16.913143,WH980,SUP1015,4.75,97.27,4.0,74175.54,0.953,6.94,0.968,4.5,93.29,38682.89,27634.43,7.18,16038.23,1.37,0.69,9489.78,5.15,3.0
SCM44911,2025-02-07T00:29:03,,,,,,,,,0.887,,,,,,,4.2,,,,,,2025-10-04T21:15:16.913201,WH286,SUP1953,7.7,99.19,8.0,34683.79,0.975,4.88,0.954,4.6,95.91,30649.36,73066.6,9.4,5596.38,0.7,1.54,5629.89,16.5,4.9
SCM36933,2025-04-05T12:14:04,,,,,,,,,0.913,,,,,,,4.1,,,,,,2025-10-04T21:15:16.913263,WH631,SUP1406,9.33,98.2,9.0,73888.76,0.959,8.93,0.958,4.6,85.25,45605.56,66683.1,6.5,18763.4,0.47,1.51,7892.05,19.59,4.4
SCM57717,2025-04-25T03:19:09,,,,,,,,,0.958,,,,,,,4.4,,,,,,2025-10-04T21:15:16.913341,WH121,SUP3905,11.44,97.83,6.0,12275.56,0.959,8.77,0.96,3.7,97.79,7823.59,14636.26,8.59,13381.42,1.33,2.25,6028.12,9.13,4.8
SCM37231,2025-03-06T17:48:09,,,,,,,,,0.906,,,,,,,4.3,,,,,,2025-10-04T21:15:16.914322,WH969,SUP4280,8.32,99.18,3.0,62259.23,0.962,9.1,0.981,4.6,91.86,35195.5,14817.02,9.59,11081.79,0.82,2.13,5882.2,12.78,4.6
SCM47732,2025-06-07T09:05:18,,,,,,,,,0.957,,,,,,,4.6,,,,,,2025-10-04T21:15:16.914512,WH323,SUP4520,7.85,97.19,5.0,29997.34,0.981,6.54,0.963,4.3,92.38,48949.66,12736.46,7.07,18450.57,0.7,1.92,1501.3,21.26,4.0
SCM17721,2025-04-15T19:01:05,,,,,,,,,0.891,,,,,,,4.7,,,,,,2025-10-04T21:15:16.914671,WH796,SUP1534,10.34,95.45,0.0,56651.17,0.96,6.85,0.963,4.7,96.73,43695.03,31648.58,10.15,14677.23,1.78,2.16,5487.15,18.65,3.6
SCM34987,2025-05-07T15:40:23,,,,,,,,,0.926,,,,,,,4.5,,,,,,2025-10-04T21:15:16.914802,WH128,SUP5031,8.7,99.46,5.0,75334.22,0.936,5.07,0.955,4.5,97.29,44491.61,14100.28,10.4,9255.05,1.75,1.35,3739.83,20.92,3.6
SCM75127,2025-03-26T01:25:37,,,,,,,,,0.924,,,,,,,4.3,,,,,,2025-10-04T21:15:16.914886,WH991,SUP1961,8.77,97.08,10.0,62064.08,0.935,7.77,0.987,4.8,87.41,16320.47,27000.39,11.46,8881.16,1.69,1.3,3880.52,22.77,4.0
SCM79156,2025-04-23T02:13:05,,,,,,,,,0.929,,,,,,,4.0,,,,,,2025-10-04T21:15:16.914971,WH759,SUP1432,6.77,98.05,3.0,28536.25,0.934,5.16,0.984,4.8,90.88,48686.84,75850.01,9.05,14437.17,0.5,2.84,7060.28,17.1,4.1
SCM62591,2025-04-17T11:29:29,,,,,,,,,0.892,,,,,,,4.7,,,,,,2025-10-04T21:15:16.915032,WH654,SUP4879,11.05,95.46,4.0,84688.97,0.976,4.41,0.978,4.8,89.0,24866.39,12553.68,10.05,2261.32,1.75,2.68,5250.13,19.56,4.7
SCM11787,2025-03-28T17:39:45,,,,,,,,,0.939,,,,,,,4.4,,,,,,2025-10-04T21:15:16.915091,WH828,SUP9386,5.29,97.89,4.0,45227.1,0.985,7.71,0.967,4.6,92.8,22269.23,34964.54,11.08,17371.2,0.45,1.3,2957.07,10.28,3.3
SCM43942,2025-02-11T22:55:59,,,,,,,,,0.967,,,,,,,4.5,,,,,,2025-10-04T21:15:16.915154,WH678,SUP9213,6.9,97.62,3.0,10107.22,0.937,6.94,0.984,3.9,86.09,30353.87,59236.68,11.41,13818.85,1.67,1.43,7772.95,14.78,4.1
SCM52854,2025-04-29T02:12:59,,,,,,,,,0.915,,,,,,,4.6,,,,,,2025-10-04T21:15:16.915259,WH163,SUP9841,4.57,99.48,0.0,35687.47,0.931,4.74,0.953,3.6,91.67,26493.93,74796.48,11.25,3687.93,0.64,1.4,7090.11,9.07,3.9
SCM82838,2025-03-15T22:31:30,,,,,,,,,0.952,,,,,,,4.3,,,,,,2025-10-04T21:15:16.915359,WH250,SUP8587,6.32,99.3,7.0,38169.29,0.967,5.32,0.957,4.6,95.56,11572.98,14287.96,11.86,6132.55,0.42,2.41,4684.03,9.45,3.2
SCM53559,2025-04-24T13:56:08,,,,,,,,,0.941,,,,,,,4.7,,,,,,2025-10-04T21:15:16.915459,WH404,SUP7950,7.03,98.96,6.0,58704.16,0.98,4.9,0.985,3.5,94.16,21923.26,88153.82,7.16,7862.85,1.84,2.3,6439.53,11.44,3.2
SCM83547,2025-02-15T06:12:47,,,,,,,,,0.965,,,,,,,4.9,,,,,,2025-10-04T21:15:16.915618,WH214,SUP3333,9.8,95.72,6.0,81645.61,0.93,2.78,0.966,3.5,85.59,34284.3,42222.54,8.11,6452.77,0.86,1.12,3928.31,22.0,3.8
SCM63381,2025-05-06T00:18:34,,,,,,,,,0.953,,,,,,,4.7,,,,,,2025-10-04T21:15:16.915710,WH188,SUP7620,11.66,97.26,0.0,56473.77,0.952,7.45,0.988,4.7,85.63,28878.28,89923.34,10.7,2417.77,0.82,2.47,1922.89,18.94,4.5
SCM35263,2025-04-14T03:25:53,,,,,,,,,0.956,,,,,,,4.1,,,,,,2025-10-04T21:15:16.915802,WH184,SUP3336,5.86,95.41,7.0,68855.46,0.941,9.04,0.989,4.9,91.62,7447.0,97595.21,7.81,16221.91,0.42,1.77,4423.79,21.65,4.6
SCM91659,2025-02-24T23:37:27,,,,,,,,,0.906,,,,,,,4.2,,,,,,2025-10-04T21:15:16.915935,WH703,SUP1686,10.67,97.07,2.0,97899.13,0.969,6.66,0.961,3.8,94.7,28228.77,97915.87,11.32,16281.94,0.99,2.98,4497.5,8.34,4.5
SCM34055,2025-06-19T15:56:43,,,,,,,,,0.96,,,,,,,4.9,,,,,,2025-10-04T21:15:16.916068,WH105,SUP7336,11.32,96.61,6.0,50947.18,0.938,4.77,0.966,4.8,92.95,12995.24,88037.78,7.88,17239.16,1.18,0.74,5382.94,18.42,4.3
SCM43223,2025-02-02T19:14:07,,,,,,,,,0.947,,,,,,,4.7,,,,,,2025-10-04T21:15:16.916197,WH940,SUP9063,10.53,95.85,1.0,65926.62,0.965,3.05,0.963,4.3,92.12,29135.86,20123.84,7.37,13068.68,1.04,1.09,4361.35,14.19,3.4
SCM28805,2025-02-10T20:33:22,,,,,,,,,0.966,,,,,,,4.4,,,,,,2025-10-04T21:15:16.916327,WH779,SUP3595,11.92,97.34,5.0,59885.53,0.975,4.66,0.952,4.6,91.58,46120.75,92836.73,11.23,3466.21,1.6,0.68,5361.6,7.48,4.2
SCM14970,2025-02-10T07:40:16,,,,,,,,,0.885,,,,,,,4.8,,,,,,2025-10-04T21:15:16.916469,WH360,SUP2055,8.15,96.25,10.0,44752.78,0.964,4.25,0.987,4.1,90.39,41157.58,30777.13,6.48,16716.12,1.59,2.67,7519.99,24.91,4.5
SCM90541,2025-02-21T00:52:36,,,,,,,,,0.929,,,,,,,4.0,,,,,,2025-10-04T21:15:16.916613,WH367,SUP9635,4.7,96.07,10.0,30393.08,0.931,8.9,0.956,3.6,96.95,16665.01,53823.38,9.95,19252.11,0.26,0.61,2826.72,10.11,3.6
SCM38287,2025-06-29T13:27:14,,,,,,,,,0.934,,,,,,,4.6,,,,,,2025-10-04T21:15:16.916714,WH528,SUP1590,6.3,99.16,8.0,18259.76,0.949,3.92,0.968,4.1,91.51,43041.9,16908.29,8.73,18551.8,1.38,2.15,1664.03,19.68,4.1
SCM50159,2025-03-04T21:48:22,,,,,,,,,0.919,,,,,,,4.3,,,,,,2025-10-04T21:15:16.916853,WH741,SUP1265,11.72,96.39,1.0,93529.77,0.924,8.47,0.951,4.7,85.13,32872.4,68392.64,11.99,3895.76,0.11,2.06,2351.98,19.25,4.0
SCM44259,2025-03-15T06:10:44,,,,,,,,,0.913,,,,,,,4.2,,,,,,2025-10-04T21:15:16.916996,WH467,SUP2201,5.3,97.73,4.0,61057.57,0.955,4.09,0.953,3.6,90.04,18648.9,21552.7,9.7,3316.15,0.96,1.72,7029.75,17.27,3.8
SCM23241,2025-06-24T05:29:42,,,,,,,,,0.883,,,,,,,4.3,,,,,,2025-10-04T21:15:16.917108,WH967,SUP2223,11.26,97.85,3.0,74692.53,0.923,2.07,0.953,3.6,90.94,21623.16,31221.26,6.28,16133.89,1.74,2.5,4551.64,24.16,4.6
SCM27516,2025-03-13T21:16:42,,,,,,,,,0.908,,,,,,,4.8,,,,,,2025-10-04T21:15:16.917236,WH185,SUP3636,8.24,97.43,5.0,15721.47,0.982,4.38,0.972,4.3,87.29,5141.19,19150.14,9.2,12328.65,0.99,1.04,5377.96,24.18,3.8
SCM47957,2025-04-19T03:18:25,,,,,,,,,0.946,,,,,,,4.3,,,,,,2025-10-04T21:15:16.917319,WH604,SUP7127,11.53,97.34,8.0,81706.72,0.929,5.6,0.978,4.5,88.34,18802.16,26490.56,9.99,17201.18,0.11,1.83,5987.06,23.62,3.8
SCM87684,2025-03-01T06:39:51,,,,,,,,,0.945,,,,,,,4.0,,,,,,2025-10-04T21:15:16.917380,WH317,SUP2583,11.53,96.7,7.0,40543.06,0.959,2.32,0.982,4.9,85.88,20705.01,71761.54,9.56,7690.61,0.97,1.14,2712.97,11.46,4.4
SCM13015,2025-06-26T02:42:42,,,,,,,,,0.923,,,,,,,4.3,,,,,,2025-10-04T21:15:16.917440,WH527,SUP9236,8.23,95.59,3.0,71315.45,0.954,4.76,0.951,5.0,92.09,33550.92,17194.43,8.07,7335.14,0.19,1.93,3100.62,17.94,3.3
SCM77719,2025-03-17T13:06:53,,,,,,,,,0.929,,,,,,,4.5,,,,,,2025-10-04T21:15:16.917498,WH449,SUP1756,11.31,97.06,7.0,20159.99,0.92,3.8,0.961,4.1,90.36,31439.43,64992.31,11.03,6238.78,0.36,2.8,3117.29,13.33,4.2
SCM77266,2025-03-25T09:14:36,,,,,,,,,0.938,,,,,,,4.4,,,,,,2025-10-04T21:15:16.917556,WH337,SUP1472,9.7,96.75,1.0,65816.03,0.93,6.23,0.985,4.2,91.83,32631.14,35357.7,9.82,12995.52,1.17,0.93,8812.52,22.78,3.9
SCM58925,2025-02-05T22:49:05,,,,,,,,,0.946,,,,,,,4.1,,,,,,2025-10-04T21:15:16.917613,WH578,SUP3801,4.64,98.09,10.0,70891.67,0.936,7.23,0.982,3.9,88.22,21661.13,20898.97,10.25,2788.78,1.48,2.61,4531.03,22.88,4.0
SCM27352,2025-02-05T02:54:46,,,,,,,,,0.926,,,,,,,4.5,,,,,,2025-10-04T21:15:16.917676,WH689,SUP4509,11.24,99.02,6.0,61995.31,0.951,7.11,0.97,5.0,90.37,14155.69,73094.03,9.4,10497.93,0.43,0.67,4432.86,21.04,3.9
SCM17001,2025-04-20T00:38:08,,,,,,,,,0.931,,,,,,,4.9,,,,,,2025-10-04T21:15:16.917734,WH223,SUP2461,11.77,97.51,6.0,80287.77,0.974,7.95,0.969,3.8,88.11,6211.2,41794.06,7.85,3604.76,1.91,2.67,5885.79,9.17,4.8
SCM78723,2025-06-29T16:50:07,,,,,,,,,0.889,,,,,,,4.9,,,,,,2025-10-04T21:15:16.917791,WH962,SUP7528,10.93,98.42,3.0,60619.39,0.97,7.59,0.963,4.3,87.19,39494.48,61252.23,10.03,5476.04,0.58,1.32,7798.97,15.5,3.7
SCM18654,2025-02-06T02:41:08,,,,,,,,,0.958,,,,,,,4.8,,,,,,2025-10-04T21:15:16.917847,WH599,SUP5661,7.44,99.0,6.0,67528.76,0.938,7.89,0.98,3.8,89.7,32181.21,42708.99,11.21,5531.28,0.43,2.76,8378.54,17.1,4.6
SCM77497,2025-03-17T09:35:15,,,,,,,,,0.905,,,,,,,4.9,,,,,,2025-10-04T21:15:16.917904,WH420,SUP1329,11.68,96.22,2.0,88091.14,0.927,4.31,0.961,4.9,86.42,22033.69,37199.08,10.73,8680.14,0.65,0.77,2744.1,7.69,4.3
SCM70804,2025-05-09T01:07:28,,,,,,,,,0.94,,,,,,,4.0,,,,,,2025-10-04T21:15:16.917960,WH411,SUP7834,6.37,95.48,2.0,31889.64,0.954,8.82,0.978,4.1,97.78,14130.77,28137.98,9.31,16892.09,0.92,1.91,2517.3,24.37,3.7
SCM66694,2025-06-22T16:22:46,,,,,,,,,0.939,,,,,,,4.2,,,,,,2025-10-04T21:15:16.918017,WH940,SUP7727,10.28,98.05,8.0,67292.13,0.947,7.6,0.963,4.5,87.07,45948.11,66499.61,6.01,19042.37,1.93,0.83,5864.64,15.32,4.4
SCM16826,2025-02-22T04:25:45,,,,,,,,,0.957,,,,,,,4.1,,,,,,2025-10-04T21:15:16.918086,WH835,SUP4291,6.94,99.14,2.0,82247.11,0.959,6.38,0.959,3.8,85.67,45362.16,36920.25,11.68,10382.3,1.18,2.59,1631.32,18.53,4.1
SCM88573,2025-05-14T00:50:52,,,,,,,,,0.936,,,,,,,4.5,,,,,,2025-10-04T21:15:16.918144,WH463,SUP3433,4.48,96.58,5.0,69897.26,0.986,6.21,0.99,4.4,91.12,26491.11,43889.4,8.55,10236.03,0.18,2.44,8055.42,11.83,4.9
SCM83615,2025-05-26T02:16:46,,,,,,,,,0.914,,,,,,,4.1,,,,,,2025-10-04T21:15:16.918200,WH184,SUP7750,7.56,95.88,8.0,94836.24,0.949,7.31,0.975,3.9,92.62,48761.95,62377.26,10.18,5303.45,1.73,2.09,9465.31,22.56,3.8
SCM29009,2025-06-26T12:33:39,,,,,,,,,0.927,,,,,,,4.6,,,,,,2025-10-04T21:15:16.918256,WH862,SUP3751,11.38,97.55,0.0,56854.57,0.988,9.91,0.951,4.4,89.73,25084.08,55618.93,7.66,4740.46,0.13,2.82,1840.66,22.79,4.9
SCM74703,2025-02-08T02:19:35,,,,,,,,,0.939,,,,,,,4.9,,,,,,2025-10-04T21:15:16.918316,WH906,SUP4105,9.5,96.0,7.0,29896.99,0.934,2.4,0.954,3.7,97.63,42766.33,61522.06,11.65,10712.94,0.41,1.72,9892.04,10.55,3.3
SCM66882,2025-04-05T14:10:55,,,,,,,,,0.895,,,,,,,4.7,,,,,,2025-10-04T21:15:16.918372,WH809,SUP8725,6.13,98.56,7.0,49149.27,0.974,7.19,0.956,4.8,88.8,30029.58,44388.33,10.24,6291.48,1.44,1.65,2609.84,7.28,3.0
SCM34071,2025-06-23T20:03:58,,,,,,,,,0.894,,,,,,,4.2,,,,,,2025-10-04T21:15:16.918432,WH543,SUP9062,9.86,97.14,5.0,94041.02,0.926,5.68,0.985,4.6,85.44,17718.92,96274.18,11.8,17027.13,1.96,1.8,3860.2,21.16,3.3
SCM94941,2025-04-10T02:21:27,,,,,,,,,0.906,,,,,,,4.8,,,,,,2025-10-04T21:15:16.918488,WH681,SUP2550,8.64,99.15,7.0,42454.89,0.946,5.23,0.987,4.1,89.45,28270.1,97281.75,6.91,4563.48,1.73,1.97,8098.41,13.97,3.5
SCM87568,2025-05-21T11:08:54,,,,,,,,,0.922,,,,,,,4.6,,,,,,2025-10-04T21:15:16.918613,WH151,SUP7749,9.1,99.06,3.0,80774.9,0.986,2.95,0.954,4.5,89.05,9188.0,96957.65,9.4,3860.19,1.98,2.19,9503.91,16.38,4.2
SCM24431,2025-04-08T20:41:21,,,,,,,,,0.951,,,,,,,4.0,,,,,,2025-10-04T21:15:16.918702,WH215,SUP9790,4.43,96.08,3.0,43391.95,0.94,7.52,0.976,4.9,87.38,24722.25,17478.78,6.57,7248.82,1.8,2.42,3249.35,24.85,4.0
SCM37891,2025-05-18T21:18:02,,,,,,,,,0.945,,,,,,,4.3,,,,,,2025-10-04T21:15:16.918765,WH712,SUP2970,7.44,97.27,9.0,24876.7,0.959,3.8,0.976,3.7,88.33,21950.07,71345.33,9.62,8291.64,1.75,1.69,1785.74,12.63,4.4
SCM22874,2025-04-15T12:53:25,,,,,,,,,0.912,,,,,,,4.5,,,,,,2025-10-04T21:15:16.918824,WH752,SUP6261,7.96,97.92,7.0,27705.6,0.969,6.43,0.967,4.6,95.58,22776.29,62907.07,11.8,4487.22,0.51,0.79,5119.52,22.06,3.5
SCM44343,2025-02-25T16:48:37,,,,,,,,,0.956,,,,,,,4.9,,,,,,2025-10-04T21:15:16.918882,WH847,SUP4290,10.13,98.12,9.0,87756.25,0.926,5.16,0.987,4.2,85.43,39351.35,89198.41,11.09,15996.02,0.34,1.64,6218.5,14.23,4.2
SCM68391,2025-02-16T09:10:03,,,,,,,,,0.897,,,,,,,4.3,,,,,,2025-10-04T21:15:16.918949,WH336,SUP1773,8.22,96.64,3.0,53706.42,0.979,7.75,0.956,4.5,85.35,23937.96,83773.7,10.17,12676.17,0.38,1.5,5544.75,17.31,4.9
SCM90214,2025-05-03T23:24:34,,,,,,,,,0.927,,,,,,,5.0,,,,,,2025-10-04T21:15:16.919009,WH688,SUP5362,6.7,96.29,5.0,95373.65,0.939,6.99,0.97,4.5,94.98,43987.41,96777.72,11.33,8167.1,1.81,2.94,5716.47,18.7,4.4
SCM85615,2025-03-12T10:27:08,,,,,,,,,0.959,,,,,,,4.1,,,,,,2025-10-04T21:15:16.919066,WH415,SUP2033,7.72,98.82,4.0,89302.24,0.96,9.19,0.969,4.8,94.48,31668.76,34337.67,10.38,17508.13,1.2,0.88,3567.84,17.85,4.5
SCM43607,2025-03-10T06:34:24,,,,,,,,,0.969,,,,,,,4.6,,,,,,2025-10-04T21:15:16.919123,WH106,SUP6691,9.91,95.04,7.0,92222.75,0.934,9.3,0.969,4.8,93.97,42649.45,11630.76,11.15,19608.42,1.66,1.07,5949.72,16.58,3.2
SCM92784,2025-03-23T16:50:57,,,,,,,,,0.967,,,,,,,4.1,,,,,,2025-10-04T21:15:16.919180,WH755,SUP6034,8.33,96.96,7.0,87672.97,0.958,9.65,0.965,4.1,86.81,41955.95,82796.81,11.59,15951.37,0.34,1.82,7534.61,14.24,3.3
SCM92584,2025-05-16T17:04:28,,,,,,,,,0.951,,,,,,,4.8,,,,,,2025-10-04T21:15:16.919236,WH532,SUP7775,10.5,97.4,0.0,72986.05,0.925,7.18,0.989,4.0,89.81,23888.22,71682.05,7.99,12301.41,0.2,1.96,6765.93,18.39,4.5
SCM12473,2025-05-09T02:41:08,,,,,,,,,0.897,,,,,,,4.6,,,,,,2025-10-04T21:15:16.919292,WH737,SUP6466,11.28,99.03,2.0,34675.88,0.946,7.47,0.96,3.7,89.09,22689.15,14542.5,9.04,10432.02,1.92,1.8,8123.21,22.35,3.3
SCM33255,2025-02-17T03:32:08,,,,,,,,,0.932,,,,,,,4.3,,,,,,2025-10-04T21:15:16.919354,WH260,SUP7085,5.3,96.05,0.0,99127.75,0.962,8.39,0.972,3.6,91.01,40802.08,26563.18,10.4,18510.28,0.95,2.67,4908.07,13.92,4.3
SCM25986,2025-03-30T10:48:57,,,,,,,,,0.967,,,,,,,4.3,,,,,,2025-10-04T21:15:16.919428,WH673,SUP9892,4.13,98.21,0.0,83326.94,0.97,8.21,0.96,4.0,97.93,42956.16,42687.27,11.01,18654.93,1.01,1.96,3422.71,23.22,4.1
SCM20758,2025-02-27T11:35:32,,,,,,,,,0.924,,,,,,,4.4,,,,,,2025-10-04T21:15:16.919486,WH829,SUP1766,5.78,98.37,10.0,29698.06,0.923,8.99,0.968,4.3,90.16,5510.28,21620.42,7.69,10392.08,1.99,1.1,2644.13,22.95,4.2
SCM80455,2025-05-14T04:51:01,,,,,,,,,0.892,,,,,,,4.0,,,,,,2025-10-04T21:15:16.919542,WH214,SUP3007,7.35,97.12,0.0,29738.91,0.958,7.78,0.959,3.9,96.8,6831.22,55508.88,10.48,6979.35,0.43,2.22,9262.85,19.99,3.3
SCM98114,2025-06-28T13:36:57,,,,,,,,,0.898,,,,,,,4.7,,,,,,2025-10-04T21:15:16.919598,WH260,SUP9877,9.71,96.5,8.0,54468.41,0.969,7.98,0.959,4.8,93.03,16777.1,51472.17,11.6,11273.31,1.3,0.87,2595.03,15.42,3.6
SCM93971,2025-06-03T01:55:39,,,,,,,,,0.893,,,,,,,4.6,,,,,,2025-10-04T21:15:16.919654,WH630,SUP3654,4.17,96.0,2.0,65486.7,0.949,6.76,0.964,4.0,95.02,14620.94,12325.54,6.43,8773.15,1.88,1.44,2946.86,11.57,4.1
SCM22136,2025-05-07T12:00:30,,,,,,,,,0.921,,,,,,,4.3,,,,,,2025-10-04T21:15:16.919711,WH750,SUP6069,4.16,95.18,10.0,44373.2,0.956,6.49,0.98,3.9,92.87,43578.35,80891.81,7.81,14197.45,0.28,1.57,1578.83,13.89,3.5
SCM29128,2025-04-16T04:34:32,,,,,,,,,0.912,,,,,,,4.5,,,,,,2025-10-04T21:15:16.919767,WH635,SUP8568,4.08,96.65,7.0,75161.93,0.92,4.51,0.952,4.4,90.11,7131.12,26633.49,9.91,16600.99,0.48,0.65,3428.63,10.82,3.6
SCM78335,2025-04-09T12:02:52,,,,,,,,,0.921,,,,,,,4.2,,,,,,2025-10-04T21:15:16.919825,WH552,SUP7068,10.21,97.34,10.0,64586.31,0.969,4.09,0.972,3.7,85.5,44249.89,56104.45,8.32,12304.83,1.67,0.98,6445.72,16.99,5.0
SCM48544,2025-03-13T05:37:55,,,,,,,,,0.915,,,,,,,4.9,,,,,,2025-10-04T21:15:16.919880,WH960,SUP5322,6.45,96.78,6.0,76600.35,0.989,3.42,0.955,4.8,95.86,48047.92,49014.74,11.39,17923.6,0.41,2.49,5975.57,15.11,3.1
SCM90501,2025-06-23T10:05:09,,,,,,,,,0.913,,,,,,,4.9,,,,,,2025-10-04T21:15:16.919936,WH570,SUP7901,10.09,95.98,5.0,72279.0,0.956,6.13,0.96,4.6,89.57,41182.94,78052.03,6.5,12544.06,0.13,2.39,5663.91,23.05,4.0
SCM37099,2025-06-13T13:39:16,,,,,,,,,0.899,,,,,,,4.8,,,,,,2025-10-04T21:15:16.919991,WH157,SUP2062,7.51,96.24,1.0,30593.04,0.947,8.79,0.952,4.7,85.62,23186.86,92986.19,11.17,18023.21,1.61,1.52,2278.97,24.51,3.1
SCM95250,2025-05-14T19:25:42,,,,,,,,,0.943,,,,,,,4.9,,,,,,2025-10-04T21:15:16.920047,WH618,SUP5071,10.97,98.37,5.0,17719.6,0.927,3.18,0.978,5.0,89.29,34261.59,88866.6,11.82,4638.0,1.3,1.43,9163.91,12.34,4.0
SCM72401,2025-05-26T15:33:15,,,,,,,,,0.947,,,,,,,4.7,,,,,,2025-10-04T21:15:16.920108,WH179,SUP5329,7.76,97.15,4.0,45691.57,0.946,3.93,0.981,4.1,85.95,13889.25,41142.86,11.92,19939.96,1.64,2.12,7410.49,16.97,4.6
SCM50300,2025-04-22T02:21:55,,,,,,,,,0.931,,,,,,,4.1,,,,,,2025-10-04T21:15:16.920165,WH745,SUP8779,4.18,99.5,9.0,45770.47,0.987,8.76,0.97,3.9,87.4,38862.67,82579.56,10.95,19586.73,1.64,2.2,4292.76,18.17,4.2
SCM52310,2025-03-25T11:06:47,,,,,,,,,0.943,,,,,,,4.4,,,,,,2025-10-04T21:15:16.920220,WH617,SUP6306,6.33,95.49,7.0,24424.61,0.921,6.2,0.971,4.6,96.19,25264.05,31812.79,11.59,4457.62,0.69,1.87,2441.93,22.49,4.2
SCM20018,2025-03-23T15:49:36,,,,,,,,,0.909,,,,,,,4.8,,,,,,2025-10-04T21:15:16.920276,WH160,SUP3702,8.61,97.73,3.0,50458.43,0.977,6.86,0.983,4.1,91.31,8300.35,13297.26,8.2,9834.33,0.33,1.31,3011.17,6.01,4.1
SCM75018,2025-06-04T12:42:23,,,,,,,,,0.891,,,,,,,4.1,,,,,,2025-10-04T21:15:16.920338,WH241,SUP2287,11.11,96.19,9.0,47651.16,0.95,5.72,0.973,4.9,89.54,26105.27,47572.93,6.92,11814.37,1.17,1.5,7218.47,13.12,3.1
SCM39342,2025-06-24T05:37:19,,,,,,,,,0.957,,,,,,,4.1,,,,,,2025-10-04T21:15:16.920395,WH981,SUP6289,9.9,96.14,0.0,75399.41,0.978,4.73,0.957,4.1,96.48,18829.96,19614.41,9.63,4005.09,1.16,1.08,5149.62,13.12,3.7
