inventory_id,depot_id,item_code,item_name,item_category,quantity_in_stock,minimum_stock_level,maximum_stock_level,unit_cost_sar,supplier_name,last_restocked_date,expiry_date,batch_number,storage_location,condition,created_at
INV97934,DEP3,ITEM1218,Inner Tube,Tires,149,45,165,63.06,Iveco Parts,2025-02-22T23:14:32,,BATCH-2948,Hazardous Storage,Fair,2025-10-04T23:50:00.604352
INV33913,DEP3,ITEM8093,First Aid Kit,Accessories,82,36,225,253.46,MAN Parts,2025-01-30T23:55:47,2027-05-22T23:55:47,BATCH-2911,Hazardous Storage,Good,2025-10-04T23:50:00.604414
INV23367,DEP5,ITEM1062,Bulbs,Electrical,165,46,265,321.75,Shell Lubricants,2025-02-14T23:57:57,2026-05-17T23:57:57,BATCH-9265,Warehouse A,Poor,2025-10-04T23:50:00.604477
INV15907,DEP6,ITEM7311,Starter Motor,Electrical,343,21,365,489.03,OEM Supplier,2025-02-04T01:26:03,2026-10-02T01:26:03,BATCH-6027,Cold Storage,Good,2025-10-04T23:50:00.604540
INV81772,DEP2,ITEM1152,Valve Stems,Tires,62,23,318,216.4,Aftermarket Parts,2025-03-16T22:16:25,2027-01-02T22:16:25,BATCH-3620,Warehouse B,Good,2025-10-04T23:50:00.604603
INV72694,DEP6,ITEM1772,Coolant,Fluids,227,16,232,299.3,International Parts,2025-05-29T13:27:52,2026-06-07T13:27:52,BATCH-5141,Warehouse B,Poor,2025-10-04T23:50:00.604674
INV48599,DEP1,ITEM6749,Bulbs,Electrical,90,13,112,273.81,Total Oil,2025-04-02T01:40:35,,BATCH-6255,Warehouse B,Good,2025-10-04T23:50:00.604734
INV35763,DEP5,ITEM3063,Air Filter,Engine Parts,82,32,265,326.85,Shell Lubricants,2025-01-21T07:56:52,,BATCH-2788,Cold Storage,Fair,2025-10-04T23:50:00.604798
INV16222,DEP2,ITEM4353,Fuel Filter,Engine Parts,242,39,350,405.32,Shell Lubricants,2025-01-09T11:49:01,2027-12-20T11:49:01,BATCH-5160,Hazardous Storage,Good,2025-10-04T23:50:00.604861
INV50026,DEP6,ITEM9748,Brake Fluid,Brake System,158,68,1615,74.76,Aramco Parts,2025-03-30T14:35:30,,BATCH-0303,Hazardous Storage,Good,2025-10-04T23:50:00.604950
INV37883,DEP1,ITEM4510,Grease,Fluids,64,24,210,313.95,Shell Lubricants,2025-03-07T20:21:54,2026-10-16T20:21:54,BATCH-9056,Warehouse A,Poor,2025-10-04T23:50:00.605807
INV36556,DEP6,ITEM4256,Bulbs,Electrical,13,12,219,240.93,Local Supplier,2025-06-06T14:43:12,2026-12-01T14:43:12,BATCH-0641,Warehouse A,Poor,2025-10-04T23:50:00.605946
INV98233,DEP1,ITEM7272,Alternator,Electrical,24,13,173,456.16,Mercedes Parts,2025-04-29T07:48:34,2026-07-02T07:48:34,BATCH-1491,Warehouse B,Good,2025-10-04T23:50:00.606073
INV71155,DEP6,ITEM4675,Wiper Blades,Accessories,32,31,106,455.08,OEM Supplier,2025-04-07T08:31:34,,BATCH-7577,Cold Storage,Fair,2025-10-04T23:50:00.606150
INV14488,DEP2,ITEM9817,Battery 12V,Electrical,133,41,455,564.16,MAN Parts,2025-06-16T00:06:38,2027-07-23T00:06:38,BATCH-5245,Warehouse A,Fair,2025-10-04T23:50:00.606226
INV73658,DEP2,ITEM8784,Brake Pads,Brake System,58,15,145,256.76,Local Supplier,2025-02-09T22:47:36,2027-08-23T22:47:36,BATCH-7912,Hazardous Storage,Good,2025-10-04T23:50:00.606297
INV60056,DEP6,ITEM2699,Air Filter,Engine Parts,97,32,110,404.24,Aramco Parts,2025-06-15T09:08:33,2026-10-04T09:08:33,BATCH-5493,Hazardous Storage,Good,2025-10-04T23:50:00.606362
INV61049,DEP2,ITEM9192,Inner Tube,Tires,193,28,221,228.88,Shell Lubricants,2025-01-08T04:45:01,,BATCH-0789,Hazardous Storage,Good,2025-10-04T23:50:00.606423
INV80255,DEP2,ITEM9579,Oil Filter,Engine Parts,1318,187,1543,54.78,Chevron Parts,2025-03-18T03:01:42,2027-06-03T03:01:42,BATCH-6741,Hazardous Storage,Good,2025-10-04T23:50:00.606486
INV74451,DEP2,ITEM8607,Timing Belt,Engine Parts,270,34,336,447.24,Local Supplier,2025-05-10T19:35:27,2027-11-20T19:35:27,BATCH-8476,Warehouse B,Fair,2025-10-04T23:50:00.606553
INV99548,DEP5,ITEM9845,Tire 315/80R22.5,Tires,257,72,434,1104.7,Aftermarket Parts,2025-02-22T06:15:22,,BATCH-1881,Warehouse A,Poor,2025-10-04T23:50:00.606615
INV24402,DEP4,ITEM5514,Tire 295/80R22.5,Tires,364,78,725,1133.96,International Parts,2025-01-25T03:41:48,,BATCH-2125,Hazardous Storage,Good,2025-10-04T23:50:00.606674
INV88350,DEP3,ITEM7845,Engine Oil 15W-40,Engine Parts,519,175,738,22.51,Aramco Parts,2025-03-03T01:34:57,2026-04-21T01:34:57,BATCH-3105,Warehouse A,Good,2025-10-04T23:50:00.606741
INV69434,DEP3,ITEM4020,Grease,Fluids,150,37,233,450.29,Total Oil,2025-01-24T06:16:56,,BATCH-7847,Warehouse A,Good,2025-10-04T23:50:00.606805
INV77710,DEP4,ITEM5568,Fuses,Electrical,41,24,289,420.07,Iveco Parts,2025-05-05T12:14:59,,BATCH-6684,Cold Storage,Good,2025-10-04T23:50:00.606866
INV22198,DEP5,ITEM9425,Tool Kit,Accessories,120,36,138,191.99,Total Oil,2025-05-14T13:34:13,2027-04-05T13:34:13,BATCH-4193,Warehouse B,Good,2025-10-04T23:50:00.606933
INV68644,DEP1,ITEM9870,Battery 12V,Electrical,208,26,226,541.44,Iveco Parts,2025-06-01T16:28:36,2027-08-14T16:28:36,BATCH-2021,Warehouse B,Good,2025-10-04T23:50:00.606997
INV17635,DEP6,ITEM5251,Inner Tube,Tires,142,36,157,202.82,Aftermarket Parts,2025-03-05T02:12:10,,BATCH-5247,Cold Storage,Fair,2025-10-04T23:50:00.607057
INV61704,DEP1,ITEM1215,Mirrors,Accessories,410,30,492,264.18,Iveco Parts,2025-06-23T18:45:23,,BATCH-8898,Hazardous Storage,Poor,2025-10-04T23:50:00.607128
INV24315,DEP1,ITEM7985,First Aid Kit,Accessories,118,12,250,129.16,Iveco Parts,2025-04-22T07:04:23,2027-07-08T07:04:23,BATCH-4652,Warehouse A,Good,2025-10-04T23:50:00.607198
INV24389,DEP3,ITEM3896,Inner Tube,Tires,58,17,342,340.32,International Parts,2025-04-30T10:13:46,,BATCH-1641,Cold Storage,Poor,2025-10-04T23:50:00.607262
INV11275,DEP2,ITEM1194,Transmission Fluid,Fluids,340,155,589,67.09,Scania Parts,2025-01-24T23:30:19,2027-12-23T23:30:19,BATCH-8927,Cold Storage,Good,2025-10-04T23:50:00.607326
INV43686,DEP6,ITEM2750,Tire 385/65R22.5,Tires,110,26,307,2342.92,Shell Lubricants,2025-05-14T07:02:24,,BATCH-3924,Hazardous Storage,Fair,2025-10-04T23:50:00.607386
INV36037,DEP4,ITEM7436,Oil Filter,Engine Parts,163,105,787,19.22,Local Supplier,2025-01-10T01:26:21,,BATCH-9030,Warehouse A,Fair,2025-10-04T23:50:00.607446
INV25359,DEP2,ITEM9295,Coolant,Fluids,170,36,241,291.1,BP Components,2025-04-29T19:17:06,2027-05-31T19:17:06,BATCH-1778,Hazardous Storage,Fair,2025-10-04T23:50:00.607508
INV30201,DEP2,ITEM8012,Valve Stems,Tires,84,45,489,350.05,OEM Supplier,2025-06-14T11:36:50,,BATCH-4870,Hazardous Storage,Good,2025-10-04T23:50:00.607573
INV52969,DEP5,ITEM2860,Floor Mats,Accessories,454,22,473,246.43,International Parts,2025-06-10T10:14:10,,BATCH-9278,Warehouse B,Good,2025-10-04T23:50:00.607634
INV34378,DEP2,ITEM3738,Brake Discs,Brake System,110,23,267,443.56,Chevron Parts,2025-06-10T02:03:03,,BATCH-0473,Hazardous Storage,Good,2025-10-04T23:50:00.607694
INV38769,DEP3,ITEM7084,Brake Fluid,Brake System,681,55,1453,56.98,Total Oil,2025-04-09T12:50:52,,BATCH-8650,Cold Storage,Good,2025-10-04T23:50:00.607753
INV33203,DEP4,ITEM8041,Inner Tube,Tires,97,34,348,110.76,Volvo Parts,2025-02-28T23:35:46,,BATCH-0520,Warehouse B,Good,2025-10-04T23:50:00.607812
INV62216,DEP1,ITEM6498,Tire 315/80R22.5,Tires,318,80,483,1506.05,Scania Parts,2025-02-15T16:26:56,,BATCH-3838,Warehouse B,Good,2025-10-04T23:50:00.607870
INV35819,DEP3,ITEM6622,Wiper Blades,Accessories,50,22,118,31.89,International Parts,2025-03-22T22:44:13,,BATCH-2289,Hazardous Storage,Good,2025-10-04T23:50:00.607929
INV48514,DEP5,ITEM7859,Brake Pads,Brake System,39,17,320,445.59,International Parts,2025-03-29T22:36:39,,BATCH-9121,Cold Storage,Fair,2025-10-04T23:50:00.607987
INV98428,DEP5,ITEM5081,Brake Calipers,Brake System,145,19,380,377.17,Iveco Parts,2025-02-20T22:16:25,,BATCH-6387,Cold Storage,Fair,2025-10-04T23:50:00.608056
INV54438,DEP2,ITEM8352,Valve Stems,Tires,65,24,152,152.94,Scania Parts,2025-02-01T03:43:36,2027-12-09T03:43:36,BATCH-7759,Warehouse A,Good,2025-10-04T23:50:00.608128
INV51503,DEP3,ITEM3904,Mirrors,Accessories,99,14,140,108.98,Scania Parts,2025-06-04T15:26:23,,BATCH-2637,Warehouse B,Good,2025-10-04T23:50:00.608194
INV71396,DEP1,ITEM7868,Hydraulic Oil,Fluids,1704,174,1823,76.12,Local Supplier,2025-05-11T13:49:11,2026-08-23T13:49:11,BATCH-9995,Warehouse A,Good,2025-10-04T23:50:00.608264
INV52892,DEP3,ITEM3064,Oil Filter,Engine Parts,610,139,726,71.26,MAN Parts,2025-03-18T13:11:36,2026-04-10T13:11:36,BATCH-0749,Warehouse B,Fair,2025-10-04T23:50:00.608328
INV43229,DEP3,ITEM6938,Transmission Fluid,Fluids,127,57,1771,18.84,Volvo Parts,2025-03-29T18:13:09,,BATCH-3700,Warehouse B,Fair,2025-10-04T23:50:00.608388
INV67651,DEP1,ITEM9504,Alternator,Electrical,299,27,397,323.55,Mercedes Parts,2025-04-15T07:49:23,2027-06-24T07:49:23,BATCH-7559,Warehouse B,Poor,2025-10-04T23:50:00.608450
INV29942,DEP4,ITEM6193,Brake Fluid,Brake System,1221,132,1472,25.87,Local Supplier,2025-03-08T10:10:22,,BATCH-3704,Hazardous Storage,Fair,2025-10-04T23:50:00.608536
INV24890,DEP2,ITEM9869,Tire 385/65R22.5,Tires,367,86,379,1612.45,Scania Parts,2025-06-18T01:28:36,2028-04-06T01:28:36,BATCH-4194,Hazardous Storage,Good,2025-10-04T23:50:00.612330
INV39761,DEP5,ITEM5992,Tire 315/80R22.5,Tires,345,20,440,1243.21,Scania Parts,2025-01-20T08:40:22,2028-01-03T08:40:22,BATCH-7273,Warehouse B,Good,2025-10-04T23:50:00.612556
INV30152,DEP1,ITEM8331,Valve Stems,Tires,253,10,268,139.76,Iveco Parts,2025-05-23T09:15:14,2028-04-12T09:15:14,BATCH-0284,Hazardous Storage,Good,2025-10-04T23:50:00.614502
INV32219,DEP6,ITEM2807,Wiper Blades,Accessories,189,12,437,276.78,Chevron Parts,2025-03-02T05:40:47,2027-11-29T05:40:47,BATCH-0543,Warehouse B,Poor,2025-10-04T23:50:00.614779
INV45019,DEP6,ITEM2324,Fuses,Electrical,412,32,445,84.82,BP Components,2025-03-23T16:38:37,,BATCH-4390,Cold Storage,Good,2025-10-04T23:50:00.614864
INV54463,DEP2,ITEM9142,Oil Filter,Engine Parts,376,115,1741,17.94,Aramco Parts,2025-04-12T23:54:34,2027-07-22T23:54:34,BATCH-4966,Hazardous Storage,Good,2025-10-04T23:50:00.614937
INV84894,DEP1,ITEM1762,Fuses,Electrical,119,35,280,59.18,Chevron Parts,2025-02-20T16:29:07,2026-06-22T16:29:07,BATCH-0209,Warehouse B,Poor,2025-10-04T23:50:00.615008
INV76727,DEP2,ITEM6953,Tire 385/65R22.5,Tires,97,68,237,1161.18,Shell Lubricants,2025-04-19T23:05:34,,BATCH-1589,Warehouse A,Good,2025-10-04T23:50:00.615075
INV10203,DEP1,ITEM1122,Brake Fluid,Brake System,186,166,1156,25.09,Mercedes Parts,2025-03-19T22:30:10,,BATCH-1273,Hazardous Storage,Good,2025-10-04T23:50:00.615158
INV42790,DEP3,ITEM2478,Valve Stems,Tires,69,12,340,360.83,MAN Parts,2025-04-16T19:39:22,,BATCH-7837,Warehouse A,Good,2025-10-04T23:50:00.615229
INV72943,DEP6,ITEM1675,Brake Calipers,Brake System,151,13,157,279.13,Aramco Parts,2025-03-30T18:30:25,2026-09-18T18:30:25,BATCH-5456,Warehouse A,Good,2025-10-04T23:50:00.615301
INV12711,DEP2,ITEM8438,Floor Mats,Accessories,141,22,310,377.68,Chevron Parts,2025-06-11T10:30:56,2028-03-15T10:30:56,BATCH-9775,Hazardous Storage,Good,2025-10-04T23:50:00.615443
INV52605,DEP3,ITEM6277,Grease,Fluids,170,12,252,112.41,Iveco Parts,2025-04-22T02:44:14,2027-03-26T02:44:14,BATCH-8379,Hazardous Storage,Good,2025-10-04T23:50:00.615568
INV36095,DEP1,ITEM6081,Tire 385/65R22.5,Tires,152,80,252,2154.39,International Parts,2025-06-05T08:22:39,2027-07-19T08:22:39,BATCH-1644,Warehouse B,Good,2025-10-04T23:50:00.615714
INV85768,DEP2,ITEM5800,Coolant,Fluids,68,33,120,136.1,Iveco Parts,2025-05-02T11:32:34,,BATCH-5846,Hazardous Storage,Good,2025-10-04T23:50:00.616069
INV98825,DEP2,ITEM2357,Tire 315/80R22.5,Tires,168,67,411,1848.9,International Parts,2025-06-12T15:14:30,,BATCH-7089,Warehouse B,Poor,2025-10-04T23:50:00.616223
INV33514,DEP2,ITEM6346,Brake Lines,Brake System,253,39,432,266.87,OEM Supplier,2025-06-10T21:01:56,,BATCH-5979,Cold Storage,Good,2025-10-04T23:50:00.616347
INV60935,DEP3,ITEM3981,Oil Filter,Engine Parts,1482,198,1973,44.87,Volvo Parts,2025-06-25T03:10:30,,BATCH-5858,Hazardous Storage,Fair,2025-10-04T23:50:00.616487
INV48187,DEP3,ITEM6565,Air Filter,Engine Parts,294,31,388,181.87,Total Oil,2025-06-15T15:23:01,2026-11-24T15:23:01,BATCH-2157,Hazardous Storage,Good,2025-10-04T23:50:00.616629
INV74591,DEP4,ITEM4295,Tire 385/65R22.5,Tires,184,74,317,1324.22,MAN Parts,2025-06-16T00:14:12,2026-10-30T00:14:12,BATCH-2827,Warehouse B,Poor,2025-10-04T23:50:00.616830
INV88286,DEP4,ITEM4123,Fuses,Electrical,52,13,101,474.86,International Parts,2025-01-19T17:19:10,,BATCH-6555,Warehouse A,Poor,2025-10-04T23:50:00.617047
INV64920,DEP4,ITEM3512,Starter Motor,Electrical,148,17,303,434.09,Aramco Parts,2025-05-12T21:09:56,2027-01-07T21:09:56,BATCH-9646,Hazardous Storage,Fair,2025-10-04T23:50:00.617268
INV90176,DEP4,ITEM5014,Grease,Fluids,199,48,314,201.33,Scania Parts,2025-06-04T16:38:56,,BATCH-7267,Warehouse A,Good,2025-10-04T23:50:00.617474
INV34361,DEP5,ITEM9498,Spark Plugs,Engine Parts,246,50,336,168.77,Total Oil,2025-02-12T08:50:54,,BATCH-5018,Warehouse A,Good,2025-10-04T23:50:00.617746
INV48416,DEP1,ITEM3324,Coolant,Fluids,176,36,313,492.89,International Parts,2025-02-20T21:21:04,,BATCH-1867,Cold Storage,Poor,2025-10-04T23:50:00.617879
INV89267,DEP2,ITEM5863,Timing Belt,Engine Parts,92,42,401,388.56,Iveco Parts,2025-04-29T07:24:11,,BATCH-6778,Cold Storage,Good,2025-10-04T23:50:00.617945
INV88173,DEP5,ITEM5377,Spark Plugs,Engine Parts,194,26,447,435.25,Shell Lubricants,2025-03-29T23:56:34,,BATCH-0925,Hazardous Storage,Good,2025-10-04T23:50:00.618010
INV66482,DEP4,ITEM5055,Air Filter,Engine Parts,78,46,129,415.82,Mercedes Parts,2025-05-30T10:51:12,2027-09-25T10:51:12,BATCH-5134,Warehouse A,Fair,2025-10-04T23:50:00.618083
INV31717,DEP4,ITEM4499,Brake Lines,Brake System,51,21,337,389.02,Scania Parts,2025-01-21T11:17:22,2027-05-14T11:17:22,BATCH-0445,Warehouse A,Fair,2025-10-04T23:50:00.618154
INV90664,DEP4,ITEM9256,Coolant,Fluids,65,30,291,80.64,Total Oil,2025-05-10T14:04:50,,BATCH-3370,Hazardous Storage,Fair,2025-10-04T23:50:00.618216
INV97947,DEP1,ITEM4348,Brake Lines,Brake System,129,32,304,275.25,Aftermarket Parts,2025-03-23T18:54:30,2027-12-15T18:54:30,BATCH-7351,Hazardous Storage,Poor,2025-10-04T23:50:00.618288
INV29419,DEP6,ITEM8933,Coolant,Fluids,329,25,356,349.14,Scania Parts,2025-01-31T22:39:39,2027-06-13T22:39:39,BATCH-2361,Hazardous Storage,Good,2025-10-04T23:50:00.618360
INV68548,DEP4,ITEM7607,Engine Oil 15W-40,Engine Parts,1776,112,1947,39.13,Aftermarket Parts,2025-01-14T10:51:47,2027-10-01T10:51:47,BATCH-1939,Warehouse B,Good,2025-10-04T23:50:00.618432
INV31793,DEP6,ITEM2216,Brake Discs,Brake System,79,35,345,248.63,Iveco Parts,2025-02-18T03:32:56,,BATCH-0950,Warehouse A,Good,2025-10-04T23:50:00.618514
INV85150,DEP6,ITEM6689,Oil Filter,Engine Parts,340,169,875,52.2,Total Oil,2025-04-17T16:43:32,,BATCH-4517,Cold Storage,Good,2025-10-04T23:50:00.618588
INV40161,DEP6,ITEM8755,Tire 295/80R22.5,Tires,96,75,407,1808.99,Local Supplier,2025-01-11T11:46:04,,BATCH-5635,Warehouse A,Poor,2025-10-04T23:50:00.618656
INV19824,DEP5,ITEM2441,Tire 295/80R22.5,Tires,270,42,343,1981.63,Mercedes Parts,2025-05-30T04:58:07,,BATCH-9056,Warehouse B,Poor,2025-10-04T23:50:00.618721
INV68878,DEP3,ITEM9507,Fuel Filter,Engine Parts,186,12,295,278.11,Volvo Parts,2025-05-14T19:47:05,,BATCH-5820,Cold Storage,Good,2025-10-04T23:50:00.618787
INV56518,DEP3,ITEM9595,Bulbs,Electrical,274,38,322,48.22,International Parts,2025-06-16T11:26:17,2027-05-01T11:26:17,BATCH-7360,Warehouse B,Good,2025-10-04T23:50:00.618872
INV77158,DEP2,ITEM1592,Hydraulic Oil,Fluids,215,176,592,16.12,OEM Supplier,2025-03-02T13:40:50,,BATCH-0448,Cold Storage,Good,2025-10-04T23:50:00.618940
INV98084,DEP4,ITEM6210,Power Steering Fluid,Fluids,479,183,600,54.85,OEM Supplier,2025-05-25T12:20:44,2028-04-18T12:20:44,BATCH-8909,Warehouse A,Poor,2025-10-04T23:50:00.619009
INV85421,DEP6,ITEM7153,Engine Oil 15W-40,Engine Parts,357,159,872,50.05,Mercedes Parts,2025-01-26T08:40:03,,BATCH-1889,Warehouse B,Good,2025-10-04T23:50:00.619086
INV36045,DEP2,ITEM5281,Brake Fluid,Brake System,210,165,786,78.06,BP Components,2025-04-19T06:09:12,,BATCH-7823,Warehouse B,Good,2025-10-04T23:50:00.619153
INV61143,DEP6,ITEM6127,Coolant,Fluids,286,20,410,476.2,Mercedes Parts,2025-01-07T05:10:12,,BATCH-5907,Warehouse B,Good,2025-10-04T23:50:00.619217
INV18811,DEP3,ITEM3183,Inner Tube,Tires,62,27,126,35.64,Aramco Parts,2025-05-28T14:02:01,,BATCH-5638,Cold Storage,Good,2025-10-04T23:50:00.619294
INV76415,DEP1,ITEM9249,Fuel Filter,Engine Parts,262,38,420,201.75,Shell Lubricants,2025-04-17T19:21:38,2026-12-16T19:21:38,BATCH-5462,Hazardous Storage,Good,2025-10-04T23:50:00.619362
INV20877,DEP2,ITEM3863,Transmission Fluid,Fluids,936,110,1794,16.2,OEM Supplier,2025-01-17T01:28:23,2027-08-23T01:28:23,BATCH-6748,Cold Storage,Good,2025-10-04T23:50:00.619429
INV87145,DEP3,ITEM1929,Alternator,Electrical,252,40,268,166.44,Volvo Parts,2025-01-16T13:42:37,2026-02-22T13:42:37,BATCH-8188,Hazardous Storage,Fair,2025-10-04T23:50:00.619493
INV36102,DEP3,ITEM6130,First Aid Kit,Accessories,308,48,428,61.4,Aramco Parts,2025-02-06T05:06:21,2026-09-25T05:06:21,BATCH-5112,Warehouse B,Good,2025-10-04T23:50:00.619556
INV83006,DEP1,ITEM6829,Bulbs,Electrical,182,39,399,41.1,Total Oil,2025-01-30T09:57:34,,BATCH-6097,Cold Storage,Good,2025-10-04T23:50:00.619619
INV25385,DEP4,ITEM4343,Fuses,Electrical,294,44,386,71.71,Iveco Parts,2025-01-12T08:37:20,2026-12-18T08:37:20,BATCH-9588,Warehouse A,Good,2025-10-04T23:50:00.619689
INV67776,DEP1,ITEM1868,Tire 385/65R22.5,Tires,134,46,377,1513.5,Aramco Parts,2025-06-07T19:35:44,2028-05-12T19:35:44,BATCH-9286,Warehouse B,Good,2025-10-04T23:50:00.619753
INV86495,DEP3,ITEM1412,Brake Discs,Brake System,64,44,263,297.54,Mercedes Parts,2025-03-12T18:05:26,2027-03-15T18:05:26,BATCH-2572,Warehouse A,Fair,2025-10-04T23:50:00.619815
INV96154,DEP3,ITEM8762,First Aid Kit,Accessories,108,44,174,167.43,MAN Parts,2025-05-31T23:41:20,2026-09-24T23:41:20,BATCH-0767,Hazardous Storage,Fair,2025-10-04T23:50:00.619878
INV51650,DEP1,ITEM7413,Oil Filter,Engine Parts,200,190,1329,49.56,Chevron Parts,2025-05-24T23:13:36,2028-03-16T23:13:36,BATCH-6051,Hazardous Storage,Good,2025-10-04T23:50:00.619944
INV14580,DEP1,ITEM3254,Inner Tube,Tires,238,24,307,135.45,Aftermarket Parts,2025-01-23T20:17:26,,BATCH-5988,Warehouse A,Fair,2025-10-04T23:50:00.620004
INV89826,DEP2,ITEM4379,Oil Filter,Engine Parts,433,143,1893,51.53,Scania Parts,2025-02-05T06:17:22,,BATCH-4134,Hazardous Storage,Good,2025-10-04T23:50:00.620064
INV82412,DEP6,ITEM6780,Brake Fluid,Brake System,372,102,794,74.62,Scania Parts,2025-06-24T05:28:19,2027-08-25T05:28:19,BATCH-1201,Cold Storage,Good,2025-10-04T23:50:00.620125
INV42272,DEP2,ITEM7112,Bulbs,Electrical,156,14,222,194.61,Shell Lubricants,2025-03-22T22:53:28,,BATCH-3439,Cold Storage,Poor,2025-10-04T23:50:00.620185
INV18841,DEP2,ITEM6321,Brake Calipers,Brake System,270,19,322,83.43,Local Supplier,2025-01-28T01:42:21,2026-11-22T01:42:21,BATCH-9480,Cold Storage,Fair,2025-10-04T23:50:00.620246
INV24603,DEP5,ITEM8249,Hydraulic Oil,Fluids,456,162,1993,28.63,Scania Parts,2025-03-08T14:52:36,,BATCH-9065,Cold Storage,Good,2025-10-04T23:50:00.620305
INV26586,DEP5,ITEM6058,Brake Discs,Brake System,195,36,303,133.2,Iveco Parts,2025-04-22T20:57:07,,BATCH-2911,Cold Storage,Good,2025-10-04T23:50:00.620367
INV60314,DEP5,ITEM8813,Oil Filter,Engine Parts,445,144,918,19.62,International Parts,2025-02-11T07:01:27,2026-05-08T07:01:27,BATCH-8675,Cold Storage,Good,2025-10-04T23:50:00.620429
INV47854,DEP5,ITEM9899,Inner Tube,Tires,350,15,358,157.2,OEM Supplier,2025-02-28T20:49:36,,BATCH-7576,Warehouse A,Good,2025-10-04T23:50:00.620492
INV71476,DEP4,ITEM4226,Hydraulic Oil,Fluids,806,137,987,32.05,BP Components,2025-06-29T17:29:56,,BATCH-3116,Cold Storage,Good,2025-10-04T23:50:00.620560
INV15491,DEP6,ITEM1880,Tire 315/80R22.5,Tires,53,23,331,1748.23,Iveco Parts,2025-06-16T17:54:44,,BATCH-9328,Hazardous Storage,Fair,2025-10-04T23:50:00.620619
INV65981,DEP4,ITEM5369,Coolant,Fluids,206,45,293,252.08,BP Components,2025-02-21T11:02:45,,BATCH-1029,Hazardous Storage,Good,2025-10-04T23:50:00.620678
INV45018,DEP4,ITEM5404,Hydraulic Oil,Fluids,312,66,833,35.81,Chevron Parts,2025-03-27T10:30:24,2027-11-13T10:30:24,BATCH-6339,Warehouse B,Good,2025-10-04T23:50:00.620738
INV55749,DEP5,ITEM4540,Brake Pads,Brake System,57,19,219,239.64,OEM Supplier,2025-03-24T21:29:24,2027-06-30T21:29:24,BATCH-0529,Warehouse A,Good,2025-10-04T23:50:00.620800
INV73049,DEP2,ITEM6451,Fuses,Electrical,42,36,113,414.53,Local Supplier,2025-03-28T11:49:11,,BATCH-3446,Warehouse A,Good,2025-10-04T23:50:00.620859
INV79341,DEP6,ITEM8750,Bulbs,Electrical,92,28,220,243.09,BP Components,2025-03-09T18:53:24,2026-06-13T18:53:24,BATCH-8885,Cold Storage,Good,2025-10-04T23:50:00.620920
INV24625,DEP2,ITEM4131,Inner Tube,Tires,115,21,331,398.48,Volvo Parts,2025-03-17T05:21:13,2026-08-14T05:21:13,BATCH-5702,Cold Storage,Good,2025-10-04T23:50:00.620982
INV50340,DEP2,ITEM5313,Tire 295/80R22.5,Tires,583,38,619,2157.03,Iveco Parts,2025-03-02T15:51:03,2026-07-01T15:51:03,BATCH-7158,Hazardous Storage,Good,2025-10-04T23:50:00.621044
INV45447,DEP2,ITEM1236,Tire 315/80R22.5,Tires,97,42,542,1404.55,MAN Parts,2025-05-16T06:02:15,,BATCH-0392,Hazardous Storage,Poor,2025-10-04T23:50:00.621113
INV78015,DEP6,ITEM9225,Tool Kit,Accessories,60,16,122,407.35,Volvo Parts,2025-01-09T13:44:35,,BATCH-5874,Warehouse A,Fair,2025-10-04T23:50:00.621177
INV81597,DEP2,ITEM3535,Battery 12V,Electrical,86,34,136,529.3,OEM Supplier,2025-02-09T15:28:51,2026-06-14T15:28:51,BATCH-9775,Cold Storage,Good,2025-10-04T23:50:00.621239
INV60453,DEP4,ITEM3927,Brake Discs,Brake System,46,18,215,396.88,OEM Supplier,2025-05-04T14:10:41,2026-11-10T14:10:41,BATCH-1318,Warehouse A,Good,2025-10-04T23:50:00.621301
INV80789,DEP4,ITEM6724,Tire 385/65R22.5,Tires,559,24,632,1781.28,MAN Parts,2025-03-18T09:21:25,,BATCH-4267,Warehouse A,Good,2025-10-04T23:50:00.621360
INV55164,DEP4,ITEM6700,Bulbs,Electrical,131,29,243,233.3,MAN Parts,2025-06-16T11:57:39,2026-07-14T11:57:39,BATCH-7325,Hazardous Storage,Fair,2025-10-04T23:50:00.621421
INV78266,DEP3,ITEM9229,Spark Plugs,Engine Parts,418,12,455,251.22,Total Oil,2025-05-29T09:13:07,2028-01-07T09:13:07,BATCH-5044,Cold Storage,Good,2025-10-04T23:50:00.621487
INV45439,DEP1,ITEM4303,Timing Belt,Engine Parts,318,22,394,264.62,Aftermarket Parts,2025-04-29T16:05:35,,BATCH-4840,Warehouse B,Good,2025-10-04T23:50:00.621547
INV20688,DEP4,ITEM3833,Valve Stems,Tires,145,13,213,376.0,Local Supplier,2025-04-03T06:51:06,,BATCH-2468,Hazardous Storage,Fair,2025-10-04T23:50:00.621605
INV81800,DEP6,ITEM7699,Power Steering Fluid,Fluids,1484,109,1760,44.63,Shell Lubricants,2025-03-04T16:28:56,2027-08-10T16:28:56,BATCH-1725,Cold Storage,Fair,2025-10-04T23:50:00.621669
INV90274,DEP2,ITEM2995,Valve Stems,Tires,446,12,452,221.89,Volvo Parts,2025-05-10T17:46:47,2027-01-13T17:46:47,BATCH-5795,Warehouse A,Good,2025-10-04T23:50:00.621737
